id,name,genre,external_url,image_url,polularity,followers
6FkhUhUwSPl3mGB6mmE8wn,CRAVITY,['k-pop'],https://open.spotify.com/artist/6FkhUhUwSPl3mGB6mmE8wn,https://i.scdn.co/image/ab6761610000e5eb3eafca2941ada62e7fc1cdf7,51,529862
6XXKPxRX2WWPPtfodzpc2v,KEY,['k-pop'],https://open.spotify.com/artist/6XXKPxRX2WWPPtfodzpc2v,https://i.scdn.co/image/ab6761610000e5eb4f68851255a19da34c57fb71,52,589305
6SKusTjOAPsTZ6kareKQdm,TAEYONG,['k-pop'],https://open.spotify.com/artist/6SKusTjOAPsTZ6kareKQdm,https://i.scdn.co/image/ab6761610000e5eb8980623c46119271987de7eb,55,1055297
2YXlVLKq3X3soXd2aXUtIT,JAMIE,['k-pop'],https://open.spotify.com/artist/2YXlVLKq3X3soXd2aXUtIT,https://i.scdn.co/image/ab6761610000e5ebdbabadb9f03b5b3d5e0241e5,51,688162
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,['k-pop'],https://open.spotify.com/artist/6jV25rzTKQ2zMgrqHha1V5,https://i.scdn.co/image/ab6761610000e5eb53869e100d817ed043bd3704,59,1784405
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/5RR0MLwcjc87wjSw2JYdwx,https://i.scdn.co/image/ab6761610000e5eb4d4b74165ecfadcacf0771ae,55,3862696
0FRUZvZNPzM3YJMABJxf2K,WENDY,"['k-pop', 'korean pop']",https://open.spotify.com/artist/0FRUZvZNPzM3YJMABJxf2K,https://i.scdn.co/image/ab6761610000e5ebc65d144f4f352b3cba7b13ea,54,829864
1xs6WFotNQSXweo0GXrS0O,EXID,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1xs6WFotNQSXweo0GXrS0O,https://i.scdn.co/image/ab6761610000e5eb271110d977700b69d9548993,52,1511627
7LOmc7gyMVMOWF8qwEdn2X,SF9,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/7LOmc7gyMVMOWF8qwEdn2X,https://i.scdn.co/image/ab6761610000e5eb060cc13fe1a58394ee8ef701,52,1693385
73B9bjqS2Z5KLXNGqXf64m,Weeekly,['k-pop'],https://open.spotify.com/artist/73B9bjqS2Z5KLXNGqXf64m,https://i.scdn.co/image/ab6761610000e5ebc6de192c5941f6605bb9c6ad,53,542888
2p48L95TwEaYkSdn6R7LOr,BamBam,['k-pop'],https://open.spotify.com/artist/2p48L95TwEaYkSdn6R7LOr,https://i.scdn.co/image/ab6761610000e5ebc216d638dc8aca6523d9ab43,60,493753
1lHfzEkKmmvdVDDDLKkcsd,CIX,['k-pop'],https://open.spotify.com/artist/1lHfzEkKmmvdVDDDLKkcsd,https://i.scdn.co/image/ab6761610000e5eb10f846cd7d21c2279e44e11a,49,564130
4rpOWirhzqN7NPgRX76l1k,JOOHONEY,['k-pop'],https://open.spotify.com/artist/4rpOWirhzqN7NPgRX76l1k,https://i.scdn.co/image/ab6761610000e5ebb41d4a656d92f93daed36366,51,280308
78sJswwVn4P8aEhkF4K6fQ,HYOLYN,"['k-pop', 'korean r&b']",https://open.spotify.com/artist/78sJswwVn4P8aEhkF4K6fQ,https://i.scdn.co/image/ab6761610000e5eb20b9410119933f930b722cf0,52,774030
0BqRGrwqndrtNkojXiqIzL,Whee In,"['k-pop', 'korean ost']",https://open.spotify.com/artist/0BqRGrwqndrtNkojXiqIzL,https://i.scdn.co/image/ab6761610000e5ebbbb19ac3f264dea7cea4c42b,51,851295
54gWVQFHf8IIqbjxAoOarN,AOA,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/54gWVQFHf8IIqbjxAoOarN,https://i.scdn.co/image/ab67616d0000b27336adcea4e93245f1fec547df,50,712509
2wTLheTmMcFCA4hdY8hZJP,SISTAR,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/2wTLheTmMcFCA4hdY8hZJP,https://i.scdn.co/image/ab67616d0000b2733be3a6a60408608f0d33e3bc,52,981717
2ZmXexIJAD7PgABrj0qQRb,N.Flying,"['k-pop', 'k-pop boy group', 'k-rock']",https://open.spotify.com/artist/2ZmXexIJAD7PgABrj0qQRb,https://i.scdn.co/image/ab6761610000e5ebe5bb5b093b8f41a91a651ca7,50,782210
57W9ikVc6O2wLDtmclSjvN,Simon Dominic,"['k-pop', 'k-rap', 'korean r&b']",https://open.spotify.com/artist/57W9ikVc6O2wLDtmclSjvN,https://i.scdn.co/image/ab6761610000e5ebec8a92d94f16b1bb3edabbba,50,445234
6QyO41KctzGc70mVaVnXQO,CLC,"['k-pop', 'k-pop girl group', 'korean city pop']",https://open.spotify.com/artist/6QyO41KctzGc70mVaVnXQO,https://i.scdn.co/image/ab6761610000e5eb123f438003920eced08e348d,50,1238151
5rGgflnIpRNizTCozbYBuY,JONGHYUN,['k-pop'],https://open.spotify.com/artist/5rGgflnIpRNizTCozbYBuY,https://i.scdn.co/image/ab6761610000e5ebc573c5f0d884e1686dd2af2e,50,803199
0UEP2XBR9aC5NBKcAKnBIq,CHEN,['k-pop'],https://open.spotify.com/artist/0UEP2XBR9aC5NBKcAKnBIq,https://i.scdn.co/image/ab6761610000e5ebac6e8615577781def5dcc426,57,1549009
6pC3vnUgNVITdYMMXefi6D,WONHO,['k-pop'],https://open.spotify.com/artist/6pC3vnUgNVITdYMMXefi6D,https://i.scdn.co/image/ab6761610000e5eb06a8091fb81f3e0b182dee6e,48,808068
0sYpJ0nCC8AlDrZFeAA7ub,JOY,['k-pop'],https://open.spotify.com/artist/0sYpJ0nCC8AlDrZFeAA7ub,https://i.scdn.co/image/ab6761610000e5ebc8166baa6c8c9a5d1dbc41b5,52,696805
7DxCK6bwfQC3F2ajZ02R2F,DAWN 던,['k-pop'],https://open.spotify.com/artist/7DxCK6bwfQC3F2ajZ02R2F,https://i.scdn.co/image/ab6761610000e5ebe2499bfc464a476b342b8e45,51,209810
5iRPbkcPmqAFFwDUj6ywVS,2PM,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/5iRPbkcPmqAFFwDUj6ywVS,https://i.scdn.co/image/ab6761610000e5eb125d29add59b1d82aa236423,52,763116
4jCGRzuZkwo8CxboiANMEU,AleXa,['k-pop'],https://open.spotify.com/artist/4jCGRzuZkwo8CxboiANMEU,https://i.scdn.co/image/ab6761610000e5eba5d79c36c464a18b9d0d5d79,48,344919
4z6yrDz5GfKXkeQZjOaZdq,DAVICHI,"['k-pop', 'korean pop']",https://open.spotify.com/artist/4z6yrDz5GfKXkeQZjOaZdq,https://i.scdn.co/image/ab6761610000e5eb60815ff18cb9f9f0fe12aa97,55,722107
4o7tWrzQOqarDtTMWD2HV9,LAY,"['chinese electropop', 'chinese idol pop', 'k-pop']",https://open.spotify.com/artist/4o7tWrzQOqarDtTMWD2HV9,https://i.scdn.co/image/ab6761610000e5ebdb9f3fd021846d2f8c5a32bf,51,1488328
7ieMQQDR0bdBPz572mtxwS,BOBBY,['k-pop'],https://open.spotify.com/artist/7ieMQQDR0bdBPz572mtxwS,https://i.scdn.co/image/ab6761610000e5eb2f97d79b20d5c1106baa2c5a,51,881999
6k4r73Wq8nhkCDoUsECL1e,MeloMance,"['k-pop', 'korean pop']",https://open.spotify.com/artist/6k4r73Wq8nhkCDoUsECL1e,https://i.scdn.co/image/ab6761610000e5eb91b559bd00fca9a0a91e5a9c,53,235281
1eTft3tXynrKdo6XD7QHLL,Moon Byul,['k-pop'],https://open.spotify.com/artist/1eTft3tXynrKdo6XD7QHLL,https://i.scdn.co/image/ab6761610000e5eb2d192f1d830db1eba64854fc,50,1126016
7t5H3uQv0Zw6cQUnSTF5BB,Brave Girls,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/7t5H3uQv0Zw6cQUnSTF5BB,https://i.scdn.co/image/ab67616d0000b27373d59cc449e4592026c3997a,50,320517
6wPBIyIIMxoqgux29bGF8I,EXO-K,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6wPBIyIIMxoqgux29bGF8I,https://i.scdn.co/image/ab6761610000e5eb178e3ea7bb3b021834a270ce,51,1909686
7Lq3yAtwi0Z7zpxEwbQQNZ,VIVIZ,['k-pop'],https://open.spotify.com/artist/7Lq3yAtwi0Z7zpxEwbQQNZ,https://i.scdn.co/image/ab6761610000e5eb119dd37374b6443e02508156,51,317094
6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6nVMMEywS5Y4tsHPKx1nIo,https://i.scdn.co/image/ab6761610000e5ebac19ac3b8773baa5791999fb,51,812158
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,['k-pop'],https://open.spotify.com/artist/6bwp9ObI8FWvMPCIWVBmhl,https://i.scdn.co/image/ab6761610000e5eb7b13da5a8a3dd6e0d53ff764,50,696592
7aZ221EQfonNG2lO9Hh192,KARA,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/7aZ221EQfonNG2lO9Hh192,https://i.scdn.co/image/ab6761610000e5eb05b57a10802bacfdfb26afa0,52,543545
5KPaeBm0fVfCSZLydp9jdy,LOOΠΔ / ODD EYE CIRCLE,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/5KPaeBm0fVfCSZLydp9jdy,https://i.scdn.co/image/ab67616d0000b273fb3c690920c69107439c2866,44,748520
5vGoWnZO65NBgiZYBmi3iW,KANGDANIEL,['k-pop'],https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW,https://i.scdn.co/image/ab6761610000e5eb817bd4d5071a23f13c87f225,51,847493
2CvaqAMMsX576VBehaJ0Wx,Wanna One,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/2CvaqAMMsX576VBehaJ0Wx,https://i.scdn.co/image/ab67616d0000b27323bd8b27aeb3ad6d4f4339c4,53,1815866
1R52cwGf75yTf7I3Q0Irf8,T-ARA,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1R52cwGf75yTf7I3Q0Irf8,https://i.scdn.co/image/cd8af1e4b3bcab50bc4457ea1d4bd21bb51654dc,51,789986
4U80LJd8sG6U9YTFP5izka,Suzy,['k-pop'],https://open.spotify.com/artist/4U80LJd8sG6U9YTFP5izka,https://i.scdn.co/image/ab67616d0000b273112b210accd05345a17a46f0,51,462459
3ybZTNrlK0QhL4rBxfLHOc,Gaho,['k-pop'],https://open.spotify.com/artist/3ybZTNrlK0QhL4rBxfLHOc,https://i.scdn.co/image/ab6761610000e5ebcf31cffaddd3efbbc047b9cf,52,343725
25KT93FeotUTHC1dbLasxi,A.C.E,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi,https://i.scdn.co/image/ab6761610000e5eb9cbeeae6a6687af8e7a9adb0,46,1346115
5cYcI546S8Lf97m4mNdYLD,Solar,['k-pop'],https://open.spotify.com/artist/5cYcI546S8Lf97m4mNdYLD,https://i.scdn.co/image/ab6761610000e5ebb0b4c8d0a415cab50e033129,49,915722
3Lz3vEN23Fw0hIelrYEzUD,EXO-CBX,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/3Lz3vEN23Fw0hIelrYEzUD,https://i.scdn.co/image/ab6761610000e5ebb1d0ee2922afe87c228d4cdc,52,2572488
20j1uz7iDOtIvIzCr5S8nx,SEUNGRI,['k-pop'],https://open.spotify.com/artist/20j1uz7iDOtIvIzCr5S8nx,https://i.scdn.co/image/ab6761610000e5eb75d568a0463e2a58adfda1b4,54,478951
6cdC1cwqh3eJAXaxXJt2jv,4Minute,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/6cdC1cwqh3eJAXaxXJt2jv,https://i.scdn.co/image/621c729dd90a6e7a63fc8f0957b2b928834ec5a8,49,1097211
1bkpTEmumLC3xc7HgMsttU,INFINITE,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/1bkpTEmumLC3xc7HgMsttU,https://i.scdn.co/image/73dc7f381cbfe1e0a00bfdbfde4cee41e3901e0d,51,889196
0ziR2zN0NFcB4x1G3P8cW3,VICTON,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0ziR2zN0NFcB4x1G3P8cW3,https://i.scdn.co/image/ab6761610000e5eb61c760e928840e5c30787b35,47,892437
7sZ5ipSoboWdqXkdj6AXHo,ONEW,['k-pop'],https://open.spotify.com/artist/7sZ5ipSoboWdqXkdj6AXHo,https://i.scdn.co/image/ab6761610000e5eb91be5c05f2c9ba78b4091669,49,418384
3b4kLCI0ZJW47TFsNRqgCb,SOYOU,['k-pop'],https://open.spotify.com/artist/3b4kLCI0ZJW47TFsNRqgCb,https://i.scdn.co/image/ab6772690000c46cabd01dc7714cb1037aeaf827,51,362980
1Pr9gT0veB2tgcisQeIGoC,Beast,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/1Pr9gT0veB2tgcisQeIGoC,https://i.scdn.co/image/ab6761610000e5eb080109ba641204f8c80d2b5e,50,470729
5BkB3rXc0qIdUtuEnhbK0A,VIXX,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A,https://i.scdn.co/image/ab6761610000e5ebcc16962350ffaa0b6360630a,46,967302
3IJCdgkBZbieocLZ4e94GZ,Cherry Bullet,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/3IJCdgkBZbieocLZ4e94GZ,https://i.scdn.co/image/ab6761610000e5eb7415221d0cb40f21f8e4c5f4,46,371705
1lFLniFTaPjYCtQZvDXpqu,KIMSEJEONG,['k-pop'],https://open.spotify.com/artist/1lFLniFTaPjYCtQZvDXpqu,https://i.scdn.co/image/ab6761610000e5ebe4c22467d83689a84c7f37ad,51,443690
3Q5Qep7ytrjVleNnMnntgQ,TEN,['k-pop'],https://open.spotify.com/artist/3Q5Qep7ytrjVleNnMnntgQ,https://i.scdn.co/image/ab6761610000e5ebf1d6a7c024d667150db85c85,54,539198
4D9foUQxTrsS0w2BeyCD16,ONEWE,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/4D9foUQxTrsS0w2BeyCD16,https://i.scdn.co/image/ab6772690000c46cc8a347829c638ae6bbdb8434,46,372080
1BEohdSWSBggmO979tzRwW,miss A,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1BEohdSWSBggmO979tzRwW,https://i.scdn.co/image/ab6761610000e5eb3b93ad49bde5a3655aef95cd,48,904371
1OjcBoc71FwlzD5cJGx7xk,SULLI,['k-pop'],https://open.spotify.com/artist/1OjcBoc71FwlzD5cJGx7xk,https://i.scdn.co/image/ab6761610000e5eb6ecc590101dde2ae2ffbea2d,44,261597
6NdzNrBP8Jbhzp6h7yojht,CHEEZE,"['k-pop', 'korean pop']",https://open.spotify.com/artist/6NdzNrBP8Jbhzp6h7yojht,https://i.scdn.co/image/ab6761610000e5eb2e5dfbe2daf59e210ebe57e6,47,128126
13kJgvU22LHMsJtGWLmx7W,Girl's Day,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/13kJgvU22LHMsJtGWLmx7W,https://i.scdn.co/image/ab67616d0000b2739e03d61c4f569348f1bedacd,47,709198
6BgYuNomEs12UIrnxhWE9a,TRI.BE,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/6BgYuNomEs12UIrnxhWE9a,https://i.scdn.co/image/ab6761610000e5eb9d2f7d9ba199152a396ed07e,47,239038
1XNC9ksvgXeD1xRJruSA5t,K.Will,"['k-pop', 'korean pop']",https://open.spotify.com/artist/1XNC9ksvgXeD1xRJruSA5t,https://i.scdn.co/image/ab67616d0000b273cc99365d2107af75c86d42f7,49,359805
0hRHbwZ0xSwfVHl4FTv7jq,Gummy,"['k-pop', 'korean pop']",https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq,https://i.scdn.co/image/ab67616d0000b273a2b9d33218ab66023556eda8,51,307531
6RKnXXyprPjhBdCvL802Ku,I.O.I,"['k-pop', 'k-pop girl group', 'k-pop reality show']",https://open.spotify.com/artist/6RKnXXyprPjhBdCvL802Ku,https://i.scdn.co/image/ab6761610000e5eb8884036ea777e2afb47ac7a2,48,1318645
0js3wKXyi7RL11sfOykRt1,dj friz,['k-pop'],https://open.spotify.com/artist/0js3wKXyi7RL11sfOykRt1,https://i.scdn.co/image/ab67616d0000b273a0c7eeb314e52270af39920d,46,2531
1fWUcRSok57yRm8gPKj1Fc,VERIVERY,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/1fWUcRSok57yRm8gPKj1Fc,https://i.scdn.co/image/ab6761610000e5eb59749ba840544efb98f280f1,45,332395
5LWkv2hDbDwZL3zNwZYNPx,Weki Meki,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/5LWkv2hDbDwZL3zNwZYNPx,https://i.scdn.co/image/ab6761610000e5eb254daf7026f593ccd20812e5,44,974400
4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/4y0wFJ5jmCUNRLZfsw1I7g,https://i.scdn.co/image/ab6761610000e5eb62d9c0848a4f74f58948ab44,46,540549
2FJYWlqgtoiBtXpOy9GGIF,OMEGA X,['k-pop'],https://open.spotify.com/artist/2FJYWlqgtoiBtXpOy9GGIF,https://i.scdn.co/image/ab6761610000e5eb47c2f6bb443d7c6f9f2e2ce7,46,181947
6kxCoNfY6U1eP0Yc88phvk,B.A.P,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6kxCoNfY6U1eP0Yc88phvk,https://i.scdn.co/image/ab67616d0000b273fd9b87fcffab639927a810b3,46,752662
1iQfn1B8V25iQoolQakyAZ,NU'EST,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/1iQfn1B8V25iQoolQakyAZ,https://i.scdn.co/image/ab6761610000e5eb7682e26b8e7f5bfed0e87d84,45,1011673
49tkHHS0mXwa5eLYvyvKyd,I.M,['k-pop'],https://open.spotify.com/artist/49tkHHS0mXwa5eLYvyvKyd,https://i.scdn.co/image/ab6761610000e5ebbae62b008f8fa8160dc6c1c1,43,329749
0jVvkFPa6YbFXQ3Qmhita0,SHINHWA,"['classic k-pop', 'k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0jVvkFPa6YbFXQ3Qmhita0,https://i.scdn.co/image/ab6761610000e5ebfae37f375b06347af986a917,44,291980
3U7bOaJLuFkrmDQ1C1OqKl,HYO,['k-pop'],https://open.spotify.com/artist/3U7bOaJLuFkrmDQ1C1OqKl,https://i.scdn.co/image/ab6761610000e5eb23c6033b3b20959a2154328b,47,511665
5fI4xffqGRGQvICSlJreMF,GWSN,['k-pop'],https://open.spotify.com/artist/5fI4xffqGRGQvICSlJreMF,https://i.scdn.co/image/ab6761610000e5eb8dc462bd191cfee4f6b1afb5,41,152937
2QHTtUsN6Q13w3QHdfRqsK,Orange Caramel,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/2QHTtUsN6Q13w3QHdfRqsK,https://i.scdn.co/image/ab67616d0000b27336484b845182eec375dace20,42,311396
4VbAtGhXMJr2AGXa8fkcRu,I-LAND,['k-pop'],https://open.spotify.com/artist/4VbAtGhXMJr2AGXa8fkcRu,https://i.scdn.co/image/ab6761610000e5ebaecbde43809c2bc618798e2d,48,597095
6JTCN21ovvrR3iPViZTXz4,HyunA&DAWN,['k-pop'],https://open.spotify.com/artist/6JTCN21ovvrR3iPViZTXz4,https://i.scdn.co/image/ab6761610000e5ebf36c43782f2d67f01055eaac,46,152000
3fS78kAWd9dVFyaPQ363YO,Lu Han,"['chinese electropop', 'chinese idol pop', 'k-pop', 'mainland chinese pop', 'mandopop']",https://open.spotify.com/artist/3fS78kAWd9dVFyaPQ363YO,https://i.scdn.co/image/ab6761610000e5ebc8dbadae7c4593e53bad1b6a,44,910644
7FiAkNWMb6ZBYI8tbQLuIS,MAX CHANGMIN,['k-pop'],https://open.spotify.com/artist/7FiAkNWMb6ZBYI8tbQLuIS,https://i.scdn.co/image/ab6761610000e5ebf55b31064f94878f3da932c8,43,109600
2GEPtT5RDxrmdi0A4mbDi7,Brown Eyed Girls,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/2GEPtT5RDxrmdi0A4mbDi7,https://i.scdn.co/image/ab6761610000e5ebc88f194bc631713f1ddafca9,42,258393
4hyF8Vtc73RYJr3RgTE2Zf,YESUNG,['k-pop'],https://open.spotify.com/artist/4hyF8Vtc73RYJr3RgTE2Zf,https://i.scdn.co/image/ab6761610000e5eb1f9c07e4400cac6892c9739a,47,351897
3ErHVJMsxTq2lLSmnONBm9,Roy Kim,"['k-pop', 'korean pop']",https://open.spotify.com/artist/3ErHVJMsxTq2lLSmnONBm9,https://i.scdn.co/image/ab6761610000e5eb6b7398506c390adcb000771f,46,248262
6dCz3spfpIvqqqsIoP6wXi,CNBLUE,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6dCz3spfpIvqqqsIoP6wXi,https://i.scdn.co/image/ab6761610000e5eb5fb1c4d1c614d4aa960f2c05,48,704596
0p5Ot7c8cFHtS82hd1WBN3,KINGDOM,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0p5Ot7c8cFHtS82hd1WBN3,https://i.scdn.co/image/ab6761610000e5ebb3c633d8f23531e0d6458cae,41,168445
0il5ZP3xYOECtONJtZ38Ln,KYUHYUN,['k-pop'],https://open.spotify.com/artist/0il5ZP3xYOECtONJtZ38Ln,https://i.scdn.co/image/ab6761610000e5ebe16ccc260b4ef8fd6b9e46a3,48,375735
0NztgA9b1KEJLjLVqMwd9y,E'LAST,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0NztgA9b1KEJLjLVqMwd9y,https://i.scdn.co/image/ab6761610000e5eb3afdd832dbf2d07c3e2502be,38,172219
6pU8o91xAS0aWNjj06nQSU,Kassy,"['k-pop', 'korean pop']",https://open.spotify.com/artist/6pU8o91xAS0aWNjj06nQSU,https://i.scdn.co/image/ab67616d0000b273a153641a9a5266c40757f5b7,47,85087
6nWKAdMv1BDq1zHfZzkdbR,HOSHI,['k-pop'],https://open.spotify.com/artist/6nWKAdMv1BDq1zHfZzkdbR,https://i.scdn.co/image/ab6761610000e5ebe5957f0e648d81871e5b15d4,43,298443
4k2MyP64uZ78mvjKd1Ciq2,KIM WOO SEOK,['k-pop'],https://open.spotify.com/artist/4k2MyP64uZ78mvjKd1Ciq2,https://i.scdn.co/image/ab6761610000e5eb568d2846f8b9c8267da1e34d,42,210333
5zShiwTHlygdfsXj6eavTu,Golden Child,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/5zShiwTHlygdfsXj6eavTu,https://i.scdn.co/image/ab6761610000e5ebbaa0603fb21f0914f8a27204,43,636379
5t0Js3X9t4wpgXGlaiTFe6,XIUMIN,['k-pop'],https://open.spotify.com/artist/5t0Js3X9t4wpgXGlaiTFe6,https://i.scdn.co/image/ab6761610000e5eb20622e05023cf01e675e3af2,48,957075
0eEhOgZ2x6kv8kLz77WO7b,ONF,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0eEhOgZ2x6kv8kLz77WO7b,https://i.scdn.co/image/ab6761610000e5eb31c66e3be1b68c78d96abadd,44,612877
0dX6tgZKWpamoFHFuXFhwd,Mad Clown,"['k-pop', 'k-rap']",https://open.spotify.com/artist/0dX6tgZKWpamoFHFuXFhwd,https://i.scdn.co/image/ab67616d0000b27396d6835bdd87126f00b4b4e2,49,119987
4cJ99wTjC60pXcfyISL9fa,APRIL,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/4cJ99wTjC60pXcfyISL9fa,https://i.scdn.co/image/ab6772690000c46ca73a1105cf0a5ca4b144941f,40,490375
6rmMpoeu2SIV4OLURCOn2e,SS501,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e,https://i.scdn.co/image/ab67616d0000b27320391f7a71056d03442964a0,47,248249
3sxWOFw4MSN54SIQ8np6iG,B1A4,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/3sxWOFw4MSN54SIQ8np6iG,https://i.scdn.co/image/ab6761610000e5ebb91b9ec819a4c4b30e37307d,43,572715
3offPqpKAKmpQkIdWnjzkc,TEEN TOP,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/3offPqpKAKmpQkIdWnjzkc,https://i.scdn.co/image/ab6761610000e5eb0fee49f83ad882a6ca6e999b,44,390372
5zkf2Na8DKKJmtWX5Xrx3m,SUHO,['k-pop'],https://open.spotify.com/artist/5zkf2Na8DKKJmtWX5Xrx3m,https://i.scdn.co/image/ab6761610000e5eb43e23cda3e575bd85ec28a0a,46,1271065
58BWh3yJrluDugLv0QF0eC,Lee So Ra,"['k-pop', 'korean pop', 'korean singer-songwriter']",https://open.spotify.com/artist/58BWh3yJrluDugLv0QF0eC,https://i.scdn.co/image/ab67616d0000b2733694e520c30f4eff71742f10,43,43735
0tBYMeHDDJCzRuREuCTWi7,PARK JI HOON,['k-pop'],https://open.spotify.com/artist/0tBYMeHDDJCzRuREuCTWi7,https://i.scdn.co/image/ab6761610000e5eba0eb8452f260c85c5b89584e,43,320577
7mgY992t7YTx6UELsoIMRa,woo!ah!,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/7mgY992t7YTx6UELsoIMRa,https://i.scdn.co/image/ab6761610000e5ebfaed7673b064bf24b6638ad4,40,184793
6741jcSlgsv0M3B4ruIPS5,EXO-SC,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/6741jcSlgsv0M3B4ruIPS5,https://i.scdn.co/image/ab6761610000e5ebb818ae8414a3c6412f7432cf,47,1174841
1loWI8jVk9btgJXHgqHXPD,After School,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/1loWI8jVk9btgJXHgqHXPD,https://i.scdn.co/image/ab67616d0000b273aab37cd3daa1bed7ed95d220,42,344777
6KhH771vq2X2Aom91nNzpZ,FTISLAND,"['k-pop', 'k-pop boy group', 'k-rock']",https://open.spotify.com/artist/6KhH771vq2X2Aom91nNzpZ,https://i.scdn.co/image/ab6761610000e5eb1b292e259135a33ce789bb52,46,465951
2l9aF9jOgB7GI1uyNkx836,JEONG SEWOON,"['k-pop', 'korean ost']",https://open.spotify.com/artist/2l9aF9jOgB7GI1uyNkx836,https://i.scdn.co/image/ab6761610000e5eb4a2aeef4629b4a89526d71e7,47,277062
5IMXUzbeAyevQmvtOhXQGi,DOYOUNG,['k-pop'],https://open.spotify.com/artist/5IMXUzbeAyevQmvtOhXQGi,https://i.scdn.co/image/ab6761610000e5eb8aa4bc5d6662c2bedb01a7c2,46,623397
3g34PW5oNmDBxMVUTzx2XK,Lovelyz,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/3g34PW5oNmDBxMVUTzx2XK,https://i.scdn.co/image/ab6761610000e5eb02b921a7ab0c2e7f35e250f8,41,439168
0ztjVBmFk6OuHq6XBBwMI9,Trouble Maker,['k-pop'],https://open.spotify.com/artist/0ztjVBmFk6OuHq6XBBwMI9,https://i.scdn.co/image/ab67616d0000b273ef6b9310f4cef9d603fa8873,43,192290
0gdWU9IX6LIiuPvXh95pas,NU'EST W,"['k-pop', 'k-pop boy group']",https://open.spotify.com/artist/0gdWU9IX6LIiuPvXh95pas,https://i.scdn.co/image/ab6761610000e5eb47fd0c76611659752147f9ef,42,620740
59dDRtMe8DILtibke8FWLK,MCND,['k-pop'],https://open.spotify.com/artist/59dDRtMe8DILtibke8FWLK,https://i.scdn.co/image/ab6761610000e5eb7121e6a40061672fa440b02b,41,458648
5WUom9mTTEewPdUmI4qnQi,NATURE,"['k-pop', 'k-pop girl group']",https://open.spotify.com/artist/5WUom9mTTEewPdUmI4qnQi,https://i.scdn.co/image/ab6761610000e5eb32611c63e1f3055a54d1f693,42,188833
