id,name,external_url,artist_id,artist_name,image_url,release_date,total_tracks
4D0WGdsMDKktGY81Sfe3bZ,モリ↑ガッテヨ(通常盤),https://open.spotify.com/album/4D0WGdsMDKktGY81Sfe3bZ,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273aa0384c37fe87bbd6b183b32,2016-02-03,12
3Da4LeQehAuMnpr75Bp0hz,モリ↑ガッテヨ(初回生産盤B),https://open.spotify.com/album/3Da4LeQehAuMnpr75Bp0hz,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273bbb117fe8798fddbccd2e7f4,2016-02-03,16
3D4sDxSTwqNnsyYlI3ueb4,MAD Winter Edition,https://open.spotify.com/album/3D4sDxSTwqNnsyYlI3ueb4,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b2730c1aa981d3d287a101176896,2015-11-23,10
02dvCQbuBKdU1QHHGtrCHy,Identify,https://open.spotify.com/album/02dvCQbuBKdU1QHHGtrCHy,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273ed310609c381dc45363fb26d,2014-11-28,11
1AgEBQlMX0Bj03XNF2Hp20,Identify,https://open.spotify.com/album/1AgEBQlMX0Bj03XNF2Hp20,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27367c2fc3f114b250085a4fab6,2014-11-18,11
5FtIYnrmxlfQH0qC4OgBbR,GOT♡,https://open.spotify.com/album/5FtIYnrmxlfQH0qC4OgBbR,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273b009f80fafa3796e7c645adb,2014-06-23,8
3vIVsuFU7ZKCwKB2Yri8lM,GOT7,https://open.spotify.com/album/3vIVsuFU7ZKCwKB2Yri8lM,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27378672dc9ecfb1a2e87501284,2022-05-23,6
6yESzO6GMS3fJ7FrDhYtDi,Encore,https://open.spotify.com/album/6yESzO6GMS3fJ7FrDhYtDi,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273ef211b1c176416e79f89a3e7,2021-02-20,1
2DUCTJhmXzOWNpjYnzt7Sz,Breath,https://open.spotify.com/album/2DUCTJhmXzOWNpjYnzt7Sz,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27377353828d735462a188a6301,2020-11-23,1
2P8yhsrdnS6eb7WHNDPZdE,Breath,https://open.spotify.com/album/2P8yhsrdnS6eb7WHNDPZdE,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273e048183fd8f16b8277a11cdf,2020-11-23,1
2aojta6OafxtRnb0YcYEP1,DYE,https://open.spotify.com/album/2aojta6OafxtRnb0YcYEP1,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273a8999ca5daf8800dfc399286,2020-04-20,6
5lX6uJNNwzEZU7TF1RyAdT,DYE,https://open.spotify.com/album/5lX6uJNNwzEZU7TF1RyAdT,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27385e769e882403ad8a940daac,2020-04-20,6
4nSnKyli17WgAGbS9hJd1A,LOVE LOOP 〜Sing for U Special Edition〜,https://open.spotify.com/album/4nSnKyli17WgAGbS9hJd1A,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273554499372c097aa876493977,2019-12-18,6
57DJaqd9RpBbwY4SOuHHZf,CALL MY NAME,https://open.spotify.com/album/57DJaqd9RpBbwY4SOuHHZf,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273035bff356024680a836bc424,2019-11-04,6
76B3bEVEuCnZTkwhOXdjmg,Call My Name,https://open.spotify.com/album/76B3bEVEuCnZTkwhOXdjmg,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273e4d85babdbdecf2c21568ea0,2019-11-04,6
0XR3pRdkUyvjsBPNiZw4Fz,Sing for U,https://open.spotify.com/album/0XR3pRdkUyvjsBPNiZw4Fz,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273fe4062087f931d0cca25c6fb,2019-10-21,1
7GIgAgJCxVn1rz9i9A0cyj,LOVE LOOP,https://open.spotify.com/album/7GIgAgJCxVn1rz9i9A0cyj,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273448e579c8f5b3acb1cc133c5,2019-06-26,1
5rNlgFuC19WlK7QKiHzx7F,SPINNING TOP : BETWEEN SECURITY & INSECURITY,https://open.spotify.com/album/5rNlgFuC19WlK7QKiHzx7F,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b2736ca2e29a5fe0cab3a47b5d6b,2019-05-20,6
6OIEYHaYTSPpDQRz2coN1o,SPINNING TOP : BETWEEN SECURITY & INSECURITY,https://open.spotify.com/album/6OIEYHaYTSPpDQRz2coN1o,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273940b5b775b8db0b6a7e37235,2019-05-20,6
65XGkE0oelzISgSJ2DNr95,THE New Era 【通常盤】,https://open.spotify.com/album/65XGkE0oelzISgSJ2DNr95,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b2737ea70fa9e2de6b28a6c88a0e,2019-01-30,4
3JDMuWWVkzoUkCESjloGHm,I WON'T LET YOU GO,https://open.spotify.com/album/3JDMuWWVkzoUkCESjloGHm,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273896004336941d0dd5c9645ee,2018-12-17,1
0vyWUckhxtBAyHxcuHAD9O,THE New Era(Special Edition),https://open.spotify.com/album/0vyWUckhxtBAyHxcuHAD9O,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273a384dd6cce3a7801d0087e79,2018-06-20,5
5AP7jGeJR6GjMVBtsdIEuY,THE New Era,https://open.spotify.com/album/5AP7jGeJR6GjMVBtsdIEuY,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273483b0c3b4e9c32377031e641,2018-05-07,1
15JibezKQDLxEHl90qUoot,Eyes On You,https://open.spotify.com/album/15JibezKQDLxEHl90qUoot,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273bf4e6164eadfdd7f8b897843,2018-03-12,6
5aCJKuo69SGbveapvkSYMW,Eyes On You,https://open.spotify.com/album/5aCJKuo69SGbveapvkSYMW,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273fbeed655975e18836e2771ea,2018-03-12,6
5LX9oZ9OZ8Ly8i5hfPNekq,TURN UP(Original Edition),https://open.spotify.com/album/5LX9oZ9OZ8Ly8i5hfPNekq,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273e6713a10b98d5c4fe63c653e,2017-11-15,4
3k0sv2qrL3J9eeOuSZESNX,TURN UP,https://open.spotify.com/album/3k0sv2qrL3J9eeOuSZESNX,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27308f25840b4fda4da6db0944e,2017-10-31,1
16Ul1UuhyHVi3iyHuq2rHf,7 for 7,https://open.spotify.com/album/16Ul1UuhyHVi3iyHuq2rHf,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27338bca2b4df546ef3ac0282f8,2017-10-10,7
4AQA4OBvrIyvvXhk1v1lnN,7 for 7,https://open.spotify.com/album/4AQA4OBvrIyvvXhk1v1lnN,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273ccf22d2c6c33e2e8cf966f35,2017-10-10,7
17wcTgCSx5LrL3L64IYIFz,MY SWAGGER,https://open.spotify.com/album/17wcTgCSx5LrL3L64IYIFz,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b2734d7766b86bb65ece526d71ea,2017-05-24,4
1O7vYLrpBkyZOXnh18MQhH,MY SWAGGER,https://open.spotify.com/album/1O7vYLrpBkyZOXnh18MQhH,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27370ec0f7c27fedafd9d9ab30e,2017-05-01,1
3ZLYvEVllmg8SYnPAhftZa,FLIGHT LOG : ARRIVAL,https://open.spotify.com/album/3ZLYvEVllmg8SYnPAhftZa,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273d950a23eb14446f4e462f757,2017-03-13,8
0pNf5E6NUXO06q6ntTiNDq,Hey Yah(初回生産盤B),https://open.spotify.com/album/0pNf5E6NUXO06q6ntTiNDq,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b2730c78c74dd4380f818c79c5a4,2016-11-16,6
7MkF27ILEOH4IBJdjfvpli,Hey Yah(通常盤),https://open.spotify.com/album/7MkF27ILEOH4IBJdjfvpli,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273543ef20c5047c9ee645fee53,2016-11-16,5
3XiB78mmRG7GFYG7ZPmnmC,HOME RUN,https://open.spotify.com/album/3XiB78mmRG7GFYG7ZPmnmC,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b27344b194a43034c04607e1a1b8,2016-04-12,1
6wc7cl1ITpbVKUQzxsRcng,HOME RUN,https://open.spotify.com/album/6wc7cl1ITpbVKUQzxsRcng,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b273301452069d2030c1d4bc2551,2016-04-12,1
3FygHpZJM80XXYPQwb6sj4,FLIGHT LOG : DEPARTURE,https://open.spotify.com/album/3FygHpZJM80XXYPQwb6sj4,6nfDaffa50mKtEOwR8g4df,GOT7,https://i.scdn.co/image/ab67616d0000b2736e4871caf9e27bd6ceb5bd04,2016-03-21,7
5ookYSH7nI3R8lFmDEn6Hc,Dress to kill,https://open.spotify.com/album/5ookYSH7nI3R8lFmDEn6Hc,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273ca6622580fcb684fb9a6d0d1,2014-03-19,12
2uIhWDw9ExKGzkRIrxVGb0,THE BEST OF AFTERSCHOOL 2009-2012 (Korea Ver.),https://open.spotify.com/album/2uIhWDw9ExKGzkRIrxVGb0,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273a5f886fdf68bc8078035694a,2013-03-27,13
0obo0sLH1LvDH1oytR29cL,Playgirlz,https://open.spotify.com/album/0obo0sLH1LvDH1oytR29cL,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273c3c3a888d02d24c092e477d5,2012-04-08,12
4H6DDemCJ27Iyg937PSIKV,PLAYGIRLZ,https://open.spotify.com/album/4H6DDemCJ27Iyg937PSIKV,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273dd4ab57618d982f113d61f62,2012-03-14,11
1vXWMiAXe3a7XS0uJK0rUS,"빛과 그림자 (Original Soundtrack), Pt. 1",https://open.spotify.com/album/1vXWMiAXe3a7XS0uJK0rUS,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b2735641457e233afa189fcf401a,2011-12-13,7
1fgyOFuEGFnWRTT1SwWH0V,VIRGIN,https://open.spotify.com/album/1fgyOFuEGFnWRTT1SwWH0V,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273dacc10e0d0c58d9483ac3e61,2011-04-28,13
0FEshrcZyJJ94xo8QQGoJg,Kpop Ballad: Girls,https://open.spotify.com/album/0FEshrcZyJJ94xo8QQGoJg,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273ee76c15b0fbc9f41ec022edb,2016-11-27,3
0COw18kEti3t5aHtTmASUB,SHINE,https://open.spotify.com/album/0COw18kEti3t5aHtTmASUB,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b2738f88f37da9369c9404e256d2,2014-11-19,1
59pNWQBD5wMlpUNWghIRLF,Shh,https://open.spotify.com/album/59pNWQBD5wMlpUNWghIRLF,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273d9fe9752a95f8ef25a2b495d,2014-01-29,2
1dUvY5QkEHpwLnbh4x3klr,Heaven,https://open.spotify.com/album/1dUvY5QkEHpwLnbh4x3klr,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b27327cf64b8100fb8cd1e0ad0d6,2013-10-02,2
6dIwlMT5nRODXU03vPs1lv,After School The 6th Maxi Single 'First Love',https://open.spotify.com/album/6dIwlMT5nRODXU03vPs1lv,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b27368b5609837df4be8924d4922,2013-06-13,6
0EVENGRGK3M0TMi6mSv44q,AFTERSCHOOL 5th Maxi-Single (Korea Release),https://open.spotify.com/album/0EVENGRGK3M0TMi6mSv44q,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b27374228757fd73c00b7d47d707,2012-06-20,5
1wXUGRsOLVZqxZ0s1TAn72,Lady Luck / Dilly Dally,https://open.spotify.com/album/1wXUGRsOLVZqxZ0s1TAn72,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273c98b43d539209733d76fd5c1,2012-06-13,3
0ndUxCOhl2fBdX9FaZdxNx,Rambling girls,https://open.spotify.com/album/0ndUxCOhl2fBdX9FaZdxNx,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273d39476980bc535c4992094d6,2012-01-25,2
2Xsq5UFqHviqGC3LYqMaAD,Diva,https://open.spotify.com/album/2Xsq5UFqHviqGC3LYqMaAD,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b27330f9b2e65ca7781fe43f049b,2011-11-23,2
17AJ5emrjWhrBrRKnOsdMV,Bang!,https://open.spotify.com/album/17AJ5emrjWhrBrRKnOsdMV,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273f85e793cf69444c69d97abd2,2011-08-17,3
3qPbZYGM0ysTPKYvsaGEfW,Happy PLEDIS 1ST Album,https://open.spotify.com/album/3qPbZYGM0ysTPKYvsaGEfW,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b2730bc42af89f4826630af075ce,2010-12-07,4
2Gwu5SCjiLprQy9GTaAQ5h,Afterschool 3rd Single BANG,https://open.spotify.com/album/2Gwu5SCjiLprQy9GTaAQ5h,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273f349b294587e9e2f6b5f41e7,2010-03-25,4
47FXuO2iUe637uZRlZCo3c,Because of you,https://open.spotify.com/album/47FXuO2iUe637uZRlZCo3c,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273d4f0a1e6c3d76ec632de7878,2010-01-22,1
6RvFZkZDXEJjhniVyGADwI,Because of You,https://open.spotify.com/album/6RvFZkZDXEJjhniVyGADwI,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273aab37cd3daa1bed7ed95d220,2009-11-25,4
0ODnOMPVDNZki1DMnh6hwh,Diva,https://open.spotify.com/album/0ODnOMPVDNZki1DMnh6hwh,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b273e8cd829b8269cbeb32bc16a8,2009-04-09,2
2Q31NDN3oge50lfmvw63tz,NEW SCHOOLGIRL,https://open.spotify.com/album/2Q31NDN3oge50lfmvw63tz,1loWI8jVk9btgJXHgqHXPD,After School,https://i.scdn.co/image/ab67616d0000b27359a703d1305ea8fa1b437301,2009-01-15,4
1MW3txTS49ZGvyLi0fziLU,130 Mood : TRBL,https://open.spotify.com/album/1MW3txTS49ZGvyLi0fziLU,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b27318974569625e8449a5497ef3,2016-03-25,7
6XulcD8fSQt8STgf2pPgnh,숨,https://open.spotify.com/album/6XulcD8fSQt8STgf2pPgnh,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b27321a3461930b6ce97e753d17d,2020-08-06,1
1vgHAfGQUDcVAH7Vq1cMzI,Howlin' 404,https://open.spotify.com/album/1vgHAfGQUDcVAH7Vq1cMzI,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b27338040a7a34238bcc19d4c29a,2019-05-25,1
7Jx4yrb93ioommudLfYAx8,하루살이,https://open.spotify.com/album/7Jx4yrb93ioommudLfYAx8,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b27324eb27f095031b1c29bcce20,2018-11-09,1
5h30SW20GBG6LrxDhedeq9,하루살이,https://open.spotify.com/album/5h30SW20GBG6LrxDhedeq9,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2732019289b7c112e7b9272aa8f,2018-11-08,1
1wW2yfORAbOEfn2Et1q687,instagram,https://open.spotify.com/album/1wW2yfORAbOEfn2Et1q687,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2734ee9dc60013d5648d0f23bcc,2017-12-26,1
1T31bmhGoWoSHmZUjKilzi,love,https://open.spotify.com/album/1T31bmhGoWoSHmZUjKilzi,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b273ed3e641e274840b817860773,2017-05-19,1
2f7GJIiF04eZvuC1DgnRnW,love,https://open.spotify.com/album/2f7GJIiF04eZvuC1DgnRnW,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2739c7c2df25df26b551f2a54b5,2017-05-19,1
48ScAfcD1Dy3gMPhjhTzek,Limbo,https://open.spotify.com/album/48ScAfcD1Dy3gMPhjhTzek,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2739a4616cc6ce6c1aa0c265d8d,2017-02-17,2
0m9jcLrHUGy4XAhcG0vvdP,What 2 Do,https://open.spotify.com/album/0m9jcLrHUGy4XAhcG0vvdP,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2735eed64d93ea597e2b74a4f7b,2016-01-29,1
7h5J3DMKb5vIgbcRpJejMN,What 2 Do (Instrumental),https://open.spotify.com/album/7h5J3DMKb5vIgbcRpJejMN,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b27339db1bd9ca640ac69bc68cc0,2016-01-29,1
5EHzCEp5BGNA1ISryWJ03p,풀어,https://open.spotify.com/album/5EHzCEp5BGNA1ISryWJ03p,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2734666394b92f8ed72105b1132,2015-11-06,1
2Kgk1FmVFZE962QprkIrrh,풀어,https://open.spotify.com/album/2Kgk1FmVFZE962QprkIrrh,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2734d0cc087fae5227eaf9d439c,2015-11-05,2
4OxobM1ApDenzNJb45Cgmn,I Love It,https://open.spotify.com/album/4OxobM1ApDenzNJb45Cgmn,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b273538050121aebdd5a3570a147,2015-10-23,1
4uurVuYPqe3UwBkFSwOuR4,Put My Hands On You,https://open.spotify.com/album/4uurVuYPqe3UwBkFSwOuR4,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b2739ddc86583f251765a792f444,2015-09-18,1
59CGYWCNXuLHADvHwBHMhv,I'm Not Sorry,https://open.spotify.com/album/59CGYWCNXuLHADvHwBHMhv,3eCd0TZrBPm2n9cDG6yWfF,DEAN,https://i.scdn.co/image/ab67616d0000b273a05c6229569328ac27cc968e,2015-07-07,1
1ONjVRtxAqiTivu0EiEBm5,[Apocalypse : Save us],https://open.spotify.com/album/1ONjVRtxAqiTivu0EiEBm5,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b273d5db2e57a278b11e009b5cc6,2022-04-12,14
7no7EZnKgoRWBbGMjZo9gB,1st Album [Dystopia : The Tree of Language],https://open.spotify.com/album/7no7EZnKgoRWBbGMjZo9gB,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b27319224fae0aa53341020f5b12,2020-02-18,13
2dC3hL63AjBSHpqCvH529e,Dystopia : The Tree of Language,https://open.spotify.com/album/2dC3hL63AjBSHpqCvH529e,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b27313d7ee8fcb89a7a6eb561631,2020-02-18,14
6bHjjlARkfjfV2ybTS1I6g,The Beginning Of The End,https://open.spotify.com/album/6bHjjlARkfjfV2ybTS1I6g,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b27327269f905db93c5d20faa204,2019-09-11,12
7mWbMFRfSrOzmgBLuD0Ztc,The Beginning of The End,https://open.spotify.com/album/7mWbMFRfSrOzmgBLuD0Ztc,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b273a4ed335e461b3b67988a8a7f,2019-09-10,12
7D2DrBRs922elDgsyNrqjA,[Apocalypse : From us],https://open.spotify.com/album/7D2DrBRs922elDgsyNrqjA,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b2737a95bc64165227445ad40054,2023-05-24,5
0VZzJkiIK51ygHS5n1qRnZ,[REASON],https://open.spotify.com/album/0VZzJkiIK51ygHS5n1qRnZ,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b27393dc875f5465891061acef62,2023-01-13,2
7MQXcfzHmWjQAAIFhdy1mY,[Apocalypse : Follow us],https://open.spotify.com/album/7MQXcfzHmWjQAAIFhdy1mY,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b273c7d075ac409f015413350f6d,2022-10-11,6
1JOpx5eL6Rb3vRC9epERQD,[Summer Holiday],https://open.spotify.com/album/1JOpx5eL6Rb3vRC9epERQD,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b2737c0618723e2fca9e617eec34,2021-07-30,6
0xdi6wxVs5meuEVWQxQg0Z,Eclipse,https://open.spotify.com/album/0xdi6wxVs5meuEVWQxQg0Z,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b27385340d6e28f7af37a88472e0,2021-03-24,6
2KMZfwBMiBgwAJFzutG6VJ,Eclipse,https://open.spotify.com/album/2KMZfwBMiBgwAJFzutG6VJ,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b273b9bf4ae0563ef4039eee58c7,2021-03-24,6
1whuoblWSk3UyqGdrxkuVB,Dystopia : Road to Utopia,https://open.spotify.com/album/1whuoblWSk3UyqGdrxkuVB,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://i.scdn.co/image/ab67616d0000b2735d84c1ef65346a1590143767,2021-01-30,7
