id,name,track_href,external_url,artist_id,artist_name,album_id,track_number,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
04YPwOU37XTnzrPTltJz1B,Born Ready,https://api.spotify.com/v1/tracks/04YPwOU37XTnzrPTltJz1B,https://open.spotify.com/track/04YPwOU37XTnzrPTltJz1B,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,3,0.128,https://api.spotify.com/v1/audio-analysis/04YPwOU37XTnzrPTltJz1B,0.839,159720,0.564,0,0.241,-7.282,1,0.0614,124.04,4,0.515
64vGGXR2JO75ngSyAsvb8d,SPECIAL,https://api.spotify.com/v1/tracks/64vGGXR2JO75ngSyAsvb8d,https://open.spotify.com/track/64vGGXR2JO75ngSyAsvb8d,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,4,0.103,https://api.spotify.com/v1/audio-analysis/64vGGXR2JO75ngSyAsvb8d,0.761,206929,0.724,0,0.0378,-4.569,0,0.105,90.014,4,0.883
6oEgj9nOyX7mqEbgP6bKBH,WAVE,https://api.spotify.com/v1/tracks/6oEgj9nOyX7mqEbgP6bKBH,https://open.spotify.com/track/6oEgj9nOyX7mqEbgP6bKBH,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,5,0.0671,https://api.spotify.com/v1/audio-analysis/6oEgj9nOyX7mqEbgP6bKBH,0.547,194465,0.616,0,0.357,-5.537,1,0.0843,154.802,4,0.418
0nC5ebLXfpgOKOw05joNkq,Waiting For You,https://api.spotify.com/v1/tracks/0nC5ebLXfpgOKOw05joNkq,https://open.spotify.com/track/0nC5ebLXfpgOKOw05joNkq,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,6,0.208,https://api.spotify.com/v1/audio-analysis/0nC5ebLXfpgOKOw05joNkq,0.625,174070,0.622,8.2e-05,0.17,-6.279,1,0.0342,146.048,4,0.279
72CFnNVdYSWvH70PkovdM2,"Thank You, Sorry",https://api.spotify.com/v1/tracks/72CFnNVdYSWvH70PkovdM2,https://open.spotify.com/track/72CFnNVdYSWvH70PkovdM2,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,7,0.257,https://api.spotify.com/v1/audio-analysis/72CFnNVdYSWvH70PkovdM2,0.649,223838,0.528,0,0.0987,-7.262,1,0.0431,80.016,4,0.496
1hcdSZ6FasEAByx6BrjGXY,1+1,https://api.spotify.com/v1/tracks/1hcdSZ6FasEAByx6BrjGXY,https://open.spotify.com/track/1hcdSZ6FasEAByx6BrjGXY,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,8,0.141,https://api.spotify.com/v1/audio-analysis/1hcdSZ6FasEAByx6BrjGXY,0.717,194961,0.863,3.94e-06,0.218,-6.263,1,0.0486,144.016,4,0.82
2Efpgql2LGwTC3TGEed2ol,I Mean It,https://api.spotify.com/v1/tracks/2Efpgql2LGwTC3TGEed2ol,https://open.spotify.com/track/2Efpgql2LGwTC3TGEed2ol,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,9,0.00807,https://api.spotify.com/v1/audio-analysis/2Efpgql2LGwTC3TGEed2ol,0.855,180803,0.809,0.000747,0.293,-4.973,1,0.0639,123.999,4,0.667
7JkWbwxCqmm913MgcxIozF,We Are Young,https://api.spotify.com/v1/tracks/7JkWbwxCqmm913MgcxIozF,https://open.spotify.com/track/7JkWbwxCqmm913MgcxIozF,6nfDaffa50mKtEOwR8g4df,GOT7,5vL6vinpOUVWOV2T8VjL4H,10,0.254,https://api.spotify.com/v1/audio-analysis/7JkWbwxCqmm913MgcxIozF,0.786,210131,0.639,0,0.116,-5.313,1,0.0584,140.011,4,0.724
35PZU8rfmeul6soWdOTTOZ,Howlin' 404,https://api.spotify.com/v1/tracks/35PZU8rfmeul6soWdOTTOZ,https://open.spotify.com/track/35PZU8rfmeul6soWdOTTOZ,3eCd0TZrBPm2n9cDG6yWfF,DEAN,1vgHAfGQUDcVAH7Vq1cMzI,1,0.113,https://api.spotify.com/v1/audio-analysis/35PZU8rfmeul6soWdOTTOZ,0.525,229487,0.699,7.03e-05,0.13,-4.019,0,0.035,77.974,4,0.332
2AA1f7utyvXpmtKsEvp5lz,하루살이,https://api.spotify.com/v1/tracks/2AA1f7utyvXpmtKsEvp5lz,https://open.spotify.com/track/2AA1f7utyvXpmtKsEvp5lz,3eCd0TZrBPm2n9cDG6yWfF,DEAN,7Jx4yrb93ioommudLfYAx8,1,0.566,https://api.spotify.com/v1/audio-analysis/2AA1f7utyvXpmtKsEvp5lz,0.726,207113,0.492,8.14e-06,0.257,-8.046,0,0.0794,85.939,4,0.526
2KwOuFfwQyT9mZqjvchd81,Ay-Yo,,https://open.spotify.com/track/2KwOuFfwQyT9mZqjvchd81,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,1,,,,,,,,,,,,,
4SPfVzNTPMAhYaJFzMXtFi,Faster,,https://open.spotify.com/track/4SPfVzNTPMAhYaJFzMXtFi,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,2,,,,,,,,,,,,,
7qpRGWhdGy5UtYA4EYOQ4I,2 Baddies,,https://open.spotify.com/track/7qpRGWhdGy5UtYA4EYOQ4I,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,3,,,,,,,,,,,,,
4C0kUFnrNx2Xu1LxbFI6c6,Time Lapse,,https://open.spotify.com/track/4C0kUFnrNx2Xu1LxbFI6c6,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,4,,,,,,,,,,,,,
1JoWETByyP9pvWIS8xktfH,DJ,,https://open.spotify.com/track/1JoWETByyP9pvWIS8xktfH,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,5,,,,,,,,,,,,,
4rzNRa7DOHmXuRBd8HN7YY,Crash Landing,,https://open.spotify.com/track/4rzNRa7DOHmXuRBd8HN7YY,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,6,,,,,,,,,,,,,
6AsTTF3L9XIddnLpVBMrO5,Designer,,https://open.spotify.com/track/6AsTTF3L9XIddnLpVBMrO5,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,7,,,,,,,,,,,,,
2kxztgjl4hZ6im43fdn66f,Gold Dust,,https://open.spotify.com/track/2kxztgjl4hZ6im43fdn66f,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,8,,,,,,,,,,,,,
3X30uIf1C0PeqKtUHfPkNz,Black Clouds,,https://open.spotify.com/track/3X30uIf1C0PeqKtUHfPkNz,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,9,,,,,,,,,,,,,
6d6vx6R54M58sFgykfivLv,Playback,,https://open.spotify.com/track/6d6vx6R54M58sFgykfivLv,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,10,,,,,,,,,,,,,
6LZWHcYQBumgCzdeLsuqDe,Skyscraper,,https://open.spotify.com/track/6LZWHcYQBumgCzdeLsuqDe,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,11,,,,,,,,,,,,,
3AKhbkoQ1A1P3wF730tUE0,Tasty,,https://open.spotify.com/track/3AKhbkoQ1A1P3wF730tUE0,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,12,,,,,,,,,,,,,
1Mox75f33wtIBVKCe7Zu4K,Vitamin,,https://open.spotify.com/track/1Mox75f33wtIBVKCe7Zu4K,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,13,,,,,,,,,,,,,
6JGm9e7IvRlLlTIPSbrE81,LOL (Laugh-Out-Loud),,https://open.spotify.com/track/6JGm9e7IvRlLlTIPSbrE81,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,14,,,,,,,,,,,,,
3VS1icilHP0rwlhsqx7xem,"1, 2, 7 (Time Stops)",,https://open.spotify.com/track/3VS1icilHP0rwlhsqx7xem,7f4ignuCJhLXfZ9giKT7rH,NCT 127,3VjW3uIc8WG4tXF2wKW9BJ,15,,,,,,,,,,,,,
0LP5d4Cx4pmSAP6VypZdDz,하루살이,https://api.spotify.com/v1/tracks/0LP5d4Cx4pmSAP6VypZdDz,https://open.spotify.com/track/0LP5d4Cx4pmSAP6VypZdDz,3eCd0TZrBPm2n9cDG6yWfF,DEAN,5h30SW20GBG6LrxDhedeq9,1,0.566,https://api.spotify.com/v1/audio-analysis/0LP5d4Cx4pmSAP6VypZdDz,0.726,207113,0.492,8.14e-06,0.257,-8.046,0,0.0794,85.939,4,0.526
6z1kLsntE7FuzKZHZWrXYN,instagram,https://api.spotify.com/v1/tracks/6z1kLsntE7FuzKZHZWrXYN,https://open.spotify.com/track/6z1kLsntE7FuzKZHZWrXYN,3eCd0TZrBPm2n9cDG6yWfF,DEAN,1wW2yfORAbOEfn2Et1q687,1,0.196,https://api.spotify.com/v1/audio-analysis/6z1kLsntE7FuzKZHZWrXYN,0.463,255729,0.566,0,0.284,-6.195,1,0.145,93.921,4,0.219
6wcRv0UBvEH9NCIA3IVyQs,love,https://api.spotify.com/v1/tracks/6wcRv0UBvEH9NCIA3IVyQs,https://open.spotify.com/track/6wcRv0UBvEH9NCIA3IVyQs,3eCd0TZrBPm2n9cDG6yWfF,DEAN,1T31bmhGoWoSHmZUjKilzi,1,0.00125,https://api.spotify.com/v1/audio-analysis/6wcRv0UBvEH9NCIA3IVyQs,0.582,258227,0.67,0.000669,0.105,-6.69,1,0.0483,109.993,4,0.37
5mXJjMKkTr1wf333OJbhDu,Breath,https://api.spotify.com/v1/tracks/5mXJjMKkTr1wf333OJbhDu,https://open.spotify.com/track/5mXJjMKkTr1wf333OJbhDu,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,1,0.109,https://api.spotify.com/v1/audio-analysis/5mXJjMKkTr1wf333OJbhDu,0.724,187251,0.846,0,0.0958,-3.785,0,0.0538,129.959,4,0.64
1NNH8BS6sgMnEtymDwE0zZ,LAST PIECE,https://api.spotify.com/v1/tracks/1NNH8BS6sgMnEtymDwE0zZ,https://open.spotify.com/track/1NNH8BS6sgMnEtymDwE0zZ,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,2,0.0324,https://api.spotify.com/v1/audio-analysis/1NNH8BS6sgMnEtymDwE0zZ,0.715,222120,0.866,0,0.109,-5.505,0,0.148,98.034,4,0.688
61ZiCzNoIcgTadVMbsOyJE,Born Ready,https://api.spotify.com/v1/tracks/61ZiCzNoIcgTadVMbsOyJE,https://open.spotify.com/track/61ZiCzNoIcgTadVMbsOyJE,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,3,0.128,https://api.spotify.com/v1/audio-analysis/61ZiCzNoIcgTadVMbsOyJE,0.839,159720,0.564,0,0.241,-7.282,1,0.0614,124.04,4,0.515
3VTaSTJwPundWfQHw1jy4x,SPECIAL,https://api.spotify.com/v1/tracks/3VTaSTJwPundWfQHw1jy4x,https://open.spotify.com/track/3VTaSTJwPundWfQHw1jy4x,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,4,0.103,https://api.spotify.com/v1/audio-analysis/3VTaSTJwPundWfQHw1jy4x,0.761,206929,0.724,0,0.0378,-4.569,0,0.105,90.014,4,0.883
1aLzIbvBMPf8ol2zuZdkEx,WAVE,https://api.spotify.com/v1/tracks/1aLzIbvBMPf8ol2zuZdkEx,https://open.spotify.com/track/1aLzIbvBMPf8ol2zuZdkEx,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,5,0.0671,https://api.spotify.com/v1/audio-analysis/1aLzIbvBMPf8ol2zuZdkEx,0.547,194465,0.616,0,0.357,-5.537,1,0.0843,154.802,4,0.418
0wliPEao5xDDe8KNc1rTai,Waiting For You,https://api.spotify.com/v1/tracks/0wliPEao5xDDe8KNc1rTai,https://open.spotify.com/track/0wliPEao5xDDe8KNc1rTai,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,6,0.208,https://api.spotify.com/v1/audio-analysis/0wliPEao5xDDe8KNc1rTai,0.625,174070,0.622,8.2e-05,0.17,-6.279,1,0.0342,146.048,4,0.279
1i1B47g1uwOPR2qeBYMshE,"Thank You, Sorry",https://api.spotify.com/v1/tracks/1i1B47g1uwOPR2qeBYMshE,https://open.spotify.com/track/1i1B47g1uwOPR2qeBYMshE,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,7,0.257,https://api.spotify.com/v1/audio-analysis/1i1B47g1uwOPR2qeBYMshE,0.649,223838,0.528,0,0.0987,-7.262,1,0.0431,80.016,4,0.496
5DdbBgmI4OuIhJqNqQ1OdT,1+1,https://api.spotify.com/v1/tracks/5DdbBgmI4OuIhJqNqQ1OdT,https://open.spotify.com/track/5DdbBgmI4OuIhJqNqQ1OdT,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,8,0.141,https://api.spotify.com/v1/audio-analysis/5DdbBgmI4OuIhJqNqQ1OdT,0.717,194961,0.863,3.94e-06,0.218,-6.263,1,0.0486,144.016,4,0.82
2tHEGUBvcmcF6n9D2cdesm,I Mean It,https://api.spotify.com/v1/tracks/2tHEGUBvcmcF6n9D2cdesm,https://open.spotify.com/track/2tHEGUBvcmcF6n9D2cdesm,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,9,0.00807,https://api.spotify.com/v1/audio-analysis/2tHEGUBvcmcF6n9D2cdesm,0.855,180803,0.809,0.000747,0.293,-4.973,1,0.0639,123.999,4,0.667
2kodbMeIJaydSa0gni4g7j,We Are Young,https://api.spotify.com/v1/tracks/2kodbMeIJaydSa0gni4g7j,https://open.spotify.com/track/2kodbMeIJaydSa0gni4g7j,6nfDaffa50mKtEOwR8g4df,GOT7,65q29w9jyM9QL2u55MJyij,10,0.254,https://api.spotify.com/v1/audio-analysis/2kodbMeIJaydSa0gni4g7j,0.786,210131,0.639,0,0.116,-5.313,1,0.0584,140.011,4,0.724
15xnAyUUBstpJN6n4OaLBl,love,https://api.spotify.com/v1/tracks/15xnAyUUBstpJN6n4OaLBl,https://open.spotify.com/track/15xnAyUUBstpJN6n4OaLBl,3eCd0TZrBPm2n9cDG6yWfF,DEAN,2f7GJIiF04eZvuC1DgnRnW,1,0.00117,https://api.spotify.com/v1/audio-analysis/15xnAyUUBstpJN6n4OaLBl,0.579,258147,0.648,0.000624,0.107,-6.713,1,0.0493,110.008,4,0.352
28WctYFXTOeQm4FTYgENyp,불청객,,https://open.spotify.com/track/28WctYFXTOeQm4FTYgENyp,3eCd0TZrBPm2n9cDG6yWfF,DEAN,48ScAfcD1Dy3gMPhjhTzek,1,,,,,,,,,,,,,
7LN1f9jAIu7yxBzsLMN7RB,넘어와 (Feat. 백예린),,https://open.spotify.com/track/7LN1f9jAIu7yxBzsLMN7RB,3eCd0TZrBPm2n9cDG6yWfF,DEAN,48ScAfcD1Dy3gMPhjhTzek,2,,,,,,,,,,,,,
3ePLUHZ0wpewHpAg6P3wUE,Ay-Yo,,https://open.spotify.com/track/3ePLUHZ0wpewHpAg6P3wUE,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,1,,,,,,,,,,,,,
0dhFB2GFNczPoK1HPxpqQR,Faster,,https://open.spotify.com/track/0dhFB2GFNczPoK1HPxpqQR,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,2,,,,,,,,,,,,,
6u0m1ywrEr9c848OgXhGVG,2 Baddies,,https://open.spotify.com/track/6u0m1ywrEr9c848OgXhGVG,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,3,,,,,,,,,,,,,
4NlUOAqA77YMQ1yjiXNvIq,Time Lapse,,https://open.spotify.com/track/4NlUOAqA77YMQ1yjiXNvIq,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,4,,,,,,,,,,,,,
7l7Jc0oZvj39KFnyoYwnkm,DJ,,https://open.spotify.com/track/7l7Jc0oZvj39KFnyoYwnkm,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,5,,,,,,,,,,,,,
2VK8RZHrjyQ7on9rHSbzNl,Crash Landing,,https://open.spotify.com/track/2VK8RZHrjyQ7on9rHSbzNl,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,6,,,,,,,,,,,,,
14EgmJG86YdtBXPvURHh7g,Designer,,https://open.spotify.com/track/14EgmJG86YdtBXPvURHh7g,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,7,,,,,,,,,,,,,
5lme4cSX08BmF2a8CIkQpd,Gold Dust,,https://open.spotify.com/track/5lme4cSX08BmF2a8CIkQpd,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,8,,,,,,,,,,,,,
0kXleXudXmeOZOmR24E0GL,Black Clouds,,https://open.spotify.com/track/0kXleXudXmeOZOmR24E0GL,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,9,,,,,,,,,,,,,
21ITDUcWeINHZ0zvWIXy1c,Playback,,https://open.spotify.com/track/21ITDUcWeINHZ0zvWIXy1c,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,10,,,,,,,,,,,,,
26y9UB9vTlInbakI1mYnah,Skyscraper,,https://open.spotify.com/track/26y9UB9vTlInbakI1mYnah,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,11,,,,,,,,,,,,,
7lZVuqNOqblnYuDU7HbDcL,Tasty,,https://open.spotify.com/track/7lZVuqNOqblnYuDU7HbDcL,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,12,,,,,,,,,,,,,
4JANalpUao8gPOgXZIhIie,Vitamin,,https://open.spotify.com/track/4JANalpUao8gPOgXZIhIie,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,13,,,,,,,,,,,,,
6GmNf1uJRAKgaNHYD4vEi8,LOL (Laugh-Out-Loud),,https://open.spotify.com/track/6GmNf1uJRAKgaNHYD4vEi8,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,14,,,,,,,,,,,,,
51rnO0XVgV30BUJ3OZNhAz,"1, 2, 7 (Time Stops)",,https://open.spotify.com/track/51rnO0XVgV30BUJ3OZNhAz,7f4ignuCJhLXfZ9giKT7rH,NCT 127,06piaqPGZekE8n3BpSjHlP,15,,,,,,,,,,,,,
5aXG85maTCL3GBVPTGKzPj,LOVE LOOP,https://api.spotify.com/v1/tracks/5aXG85maTCL3GBVPTGKzPj,https://open.spotify.com/track/5aXG85maTCL3GBVPTGKzPj,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,1,0.141,https://api.spotify.com/v1/audio-analysis/5aXG85maTCL3GBVPTGKzPj,0.577,222453,0.695,0,0.264,-4.008,1,0.034,128.021,4,0.229
4H6lZ3ZLn6d6w9xpBGfAzf,YOUR SPACE,,https://open.spotify.com/track/4H6lZ3ZLn6d6w9xpBGfAzf,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,2,,,,,,,,,,,,,
7mPAYvMaaUso9lNQVcZXws,備忘録,,https://open.spotify.com/track/7mPAYvMaaUso9lNQVcZXws,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,3,,,,,,,,,,,,,
2HDvDtulbGICOVIkOyGtfN,KARMA,,https://open.spotify.com/track/2HDvDtulbGICOVIkOyGtfN,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,4,,,,,,,,,,,,,
3G6Qa0WnHFD6lZegMBgcAq,DRUNK,,https://open.spotify.com/track/3G6Qa0WnHFD6lZegMBgcAq,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,5,,,,,,,,,,,,,
3BqXw6kXjjS2LyraDwW2Hf,#SUMMERVIBES,,https://open.spotify.com/track/3BqXw6kXjjS2LyraDwW2Hf,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,6,,,,,,,,,,,,,
1sdrju2juNZsnOYfochyfC,REMEMBER ME,,https://open.spotify.com/track/1sdrju2juNZsnOYfochyfC,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,7,,,,,,,,,,,,,
2IH2RgmbqxFvM97KdoLemB,SUPERMAN,,https://open.spotify.com/track/2IH2RgmbqxFvM97KdoLemB,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,8,,,,,,,,,,,,,
3w0pKtXJIrQKexGBbQbrnq,LOVE LOOP (Instrumental),,https://open.spotify.com/track/3w0pKtXJIrQKexGBbQbrnq,6nfDaffa50mKtEOwR8g4df,GOT7,4GcJuT0qH5hBPqRdWWMdpt,9,,,,,,,,,,,,,
1IthE5GNiRzFN5CVaCa445,Born Singer,https://api.spotify.com/v1/tracks/1IthE5GNiRzFN5CVaCa445,https://open.spotify.com/track/1IthE5GNiRzFN5CVaCa445,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,1,0.0354,https://api.spotify.com/v1/audio-analysis/1IthE5GNiRzFN5CVaCa445,0.602,238628,0.841,0,0.235,-3.334,0,0.109,157.937,4,0.684
