id,name,track_href,external_url,artist_id,artist_name,album_id,track_number,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2KLwPaRDOB87XOYAT2fgxh,2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/tracks/2KLwPaRDOB87XOYAT2fgxh,https://open.spotify.com/track/2KLwPaRDOB87XOYAT2fgxh,3TVXtAsR1Inumwj472S9r4,Drake,5MS3MvWHJ3lOZPLiMxzOU6,10,0.0623,https://api.spotify.com/v1/audio-analysis/2KLwPaRDOB87XOYAT2fgxh,0.749,242027,0.63,0,0.353,-6.652,0,0.116,122.03,4,0.445
7ro0hRteUMfnOioTFI5TG1,7ro0hRteUMfnOioTFI5TG1,https://api.spotify.com/v1/tracks/7ro0hRteUMfnOioTFI5TG1,https://open.spotify.com/track/7ro0hRteUMfnOioTFI5TG1,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5gCcb5fsSb6w5K8SyJrgtB,1,0.143,https://api.spotify.com/v1/audio-analysis/7ro0hRteUMfnOioTFI5TG1,0.652,231704,0.8,0.629,0.112,-4.019,0,0.0614,143.978,4,0.234
69CrOS7vEHIrhC2ILyEi0s,69CrOS7vEHIrhC2ILyEi0s,https://api.spotify.com/v1/tracks/69CrOS7vEHIrhC2ILyEi0s,https://open.spotify.com/track/69CrOS7vEHIrhC2ILyEi0s,6UZ0ba50XreR4TM8u322gs,JISOO,4QuczuzDZNzCDli5Gz6DQ0,1,0.0236,https://api.spotify.com/v1/audio-analysis/69CrOS7vEHIrhC2ILyEi0s,0.841,173134,0.384,2.28e-06,0.0735,-7.684,0,0.0351,123.961,4,0.597
5Eax0qFko2dh7Rl2lYs3bx,5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3RQQmkQEvNCY4prGKE6oc5,10,0.141,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,0.801,213061,0.475,1.73e-05,0.0639,-8.797,0,0.0516,98.047,4,0.234
4FAKtPVycI4DxoOHC01YqD,4FAKtPVycI4DxoOHC01YqD,https://api.spotify.com/v1/tracks/4FAKtPVycI4DxoOHC01YqD,https://open.spotify.com/track/4FAKtPVycI4DxoOHC01YqD,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,5xefnzEqKIWnmTWYFzekGZ,4,0.0492,https://api.spotify.com/v1/audio-analysis/4FAKtPVycI4DxoOHC01YqD,0.783,216148,0.729,0.000272,0.1,-3.549,0,0.0691,167.968,4,0.58
6Sq7ltF9Qa7SNFBsV5Cogx,6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3RQQmkQEvNCY4prGKE6oc5,3,0.0901,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,0.911,178567,0.712,2.68e-05,0.0933,-5.105,0,0.0817,92.005,4,0.425
3F5CgOj3wFlRv51JsHbxhe,3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,3TVXtAsR1Inumwj472S9r4,Drake,3cf4iSSKd8ffTncbtKljXw,14,0.000307,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,0.529,218365,0.673,2.41e-06,0.093,-4.711,1,0.175,165.921,4,0.366
46s57QULU02Voy0Kup6UEb,46s57QULU02Voy0Kup6UEb,https://api.spotify.com/v1/tracks/46s57QULU02Voy0Kup6UEb,https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb,3TVXtAsR1Inumwj472S9r4,Drake,5MS3MvWHJ3lOZPLiMxzOU6,2,0.0127,https://api.spotify.com/v1/audio-analysis/46s57QULU02Voy0Kup6UEb,0.908,170502,0.546,0,0.0707,-10.491,0,0.323,131.016,4,0.225
0heeNYlwOGuUSe7TgUD27B,0heeNYlwOGuUSe7TgUD27B,https://api.spotify.com/v1/tracks/0heeNYlwOGuUSe7TgUD27B,https://open.spotify.com/track/0heeNYlwOGuUSe7TgUD27B,06HL4z0CvFAxyc27GXpf02,Taylor Swift,151w1FgRZfnKZA9FEcg9Z3,7,0.2,https://api.spotify.com/v1/audio-analysis/0heeNYlwOGuUSe7TgUD27B,0.751,210557,0.502,0,0.296,-8.763,1,0.167,108.943,4,0.106
0WtM2NBVQNNJLh6scP13H8,0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,46pWGuE3dSwY3bMMXGBvVS,Rema,2b2GHWESCWEuHiCZ2Skedp,1,0.382,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,0.801,239318,0.806,0.000669,0.114,-5.206,1,0.0381,106.999,4,0.802
1rv46mRwDqMEhOBZ7vODg3,1rv46mRwDqMEhOBZ7vODg3,https://api.spotify.com/v1/tracks/1rv46mRwDqMEhOBZ7vODg3,https://open.spotify.com/track/1rv46mRwDqMEhOBZ7vODg3,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,53fJVD9LpBKEMqdAF7PW5K,1,0.88,https://api.spotify.com/v1/audio-analysis/1rv46mRwDqMEhOBZ7vODg3,0.331,207200,0.223,5.92e-06,0.343,-11.274,1,0.0338,92.896,3,0.355
6XSqqQIy7Lm7SnwxS4NrGx,6XSqqQIy7Lm7SnwxS4NrGx,https://api.spotify.com/v1/tracks/6XSqqQIy7Lm7SnwxS4NrGx,https://open.spotify.com/track/6XSqqQIy7Lm7SnwxS4NrGx,2LRoIwlKmHjgvigdNGBHNo,Feid,4jtQUtS4ABgER3DnGfKJCv,1,0.145,https://api.spotify.com/v1/audio-analysis/6XSqqQIy7Lm7SnwxS4NrGx,0.859,195987,0.658,0,0.12,-4.79,1,0.159,100.065,4,0.672
2mnXxnrX5vCGolNkaFvVeM,2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://open.spotify.com/track/2mnXxnrX5vCGolNkaFvVeM,4SsVbpTthjScTS7U2hmr1X,Arcángel,2AvuFDqTlnxvYhyVaLU6NY,3,0.111,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,0.887,196800,0.234,0.67,0.13,-14.52,1,0.178,140.02,4,0.197
10SRMwb9EuVS1K9rYsBfHQ,10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ,https://open.spotify.com/track/10SRMwb9EuVS1K9rYsBfHQ,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,19,0.0432,https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ,0.559,193594,0.885,0,0.333,-4.515,1,0.189,172.029,4,0.683
4DHcnVTT87F0zZhRPYmZ3B,4DHcnVTT87F0zZhRPYmZ3B,https://api.spotify.com/v1/tracks/4DHcnVTT87F0zZhRPYmZ3B,https://open.spotify.com/track/4DHcnVTT87F0zZhRPYmZ3B,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,0HiZ8fNXwJOQcrf5iflrdz,1,0.0632,https://api.spotify.com/v1/audio-analysis/4DHcnVTT87F0zZhRPYmZ3B,0.707,200455,0.681,5.15e-06,0.0322,-4.325,1,0.0668,117.999,4,0.646
0O6u0VJ46W86TxN9wgyqDj,0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,246dkjvS1zLTtiykXe5h60,Post Malone,3HHNR44YbP7XogMVwzbodx,5,0.121,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,0.733,192841,0.67,0,0.121,-6.009,1,0.0751,100.964,4,0.472
5IgjP7X4th6nMNDh4akUHb,5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb,https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,3okhA6w5uau6ZNhnVpwVww,3,0.0635,https://api.spotify.com/v1/audio-analysis/5IgjP7X4th6nMNDh4akUHb,0.733,184613,0.69,1.18e-06,0.105,-5.529,0,0.0427,116.992,4,0.31
5ildQOEKmJuWGl2vRkFdYc,5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,https://open.spotify.com/track/5ildQOEKmJuWGl2vRkFdYc,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,5omNd3Mkij9C3ZeW19rRmv,1,0.184,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,0.919,157018,0.623,1.63e-05,0.0609,-6.521,1,0.0992,130.037,4,0.775
0QHEIqNKsMoOY5urbzN48u,0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://open.spotify.com/track/0QHEIqNKsMoOY5urbzN48u,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,4LVa9bljQRvLYpWr8qyaXs,2,0.345,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,0.838,134256,0.525,1.92e-06,0.0771,-3.562,1,0.0665,144.981,4,0.884
7FbrGaHYVDmfr7KoLIZnQ7,7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/tracks/7FbrGaHYVDmfr7KoLIZnQ7,https://open.spotify.com/track/7FbrGaHYVDmfr7KoLIZnQ7,4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,5letLUZIFsQikJYShfGNs4,2,0.435,https://api.spotify.com/v1/audio-analysis/7FbrGaHYVDmfr7KoLIZnQ7,0.783,174253,0.592,4.15e-06,0.347,-8.332,0,0.0331,120.018,4,0.726
