id,name,track_href,external_url,artist_id,artist_name,album_id,track_number,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2GMxB5a49rV0XAdqRN85zo,Giddy,https://api.spotify.com/v1/tracks/2GMxB5a49rV0XAdqRN85zo,https://open.spotify.com/track/2GMxB5a49rV0XAdqRN85zo,5R7AMwDeroq6Ls0COQYpS4,Kep1er,7LmVnv26vUmzSfnTjeF3AD,1,0.0371,https://api.spotify.com/v1/audio-analysis/2GMxB5a49rV0XAdqRN85zo,0.758,184240,0.87,2.27e-06,0.366,-2.983,1,0.124,104.949,4,0.769
4245mprsIXRpaSg9U89ow1,LVLY,https://api.spotify.com/v1/tracks/4245mprsIXRpaSg9U89ow1,https://open.spotify.com/track/4245mprsIXRpaSg9U89ow1,5R7AMwDeroq6Ls0COQYpS4,Kep1er,7LmVnv26vUmzSfnTjeF3AD,2,0.177,https://api.spotify.com/v1/audio-analysis/4245mprsIXRpaSg9U89ow1,0.73,199813,0.905,0,0.0891,-2.174,0,0.0943,102.007,4,0.846
1ns5ZeDUT2RJeJMcc2xlv3,Back to the City,https://api.spotify.com/v1/tracks/1ns5ZeDUT2RJeJMcc2xlv3,https://open.spotify.com/track/1ns5ZeDUT2RJeJMcc2xlv3,5R7AMwDeroq6Ls0COQYpS4,Kep1er,7LmVnv26vUmzSfnTjeF3AD,3,0.0081,https://api.spotify.com/v1/audio-analysis/1ns5ZeDUT2RJeJMcc2xlv3,0.53,200000,0.844,0,0.475,-1.839,1,0.0629,176.927,4,0.459
4HzoJdtNIjzsBtmR5kAeLM,Why,https://api.spotify.com/v1/tracks/4HzoJdtNIjzsBtmR5kAeLM,https://open.spotify.com/track/4HzoJdtNIjzsBtmR5kAeLM,5R7AMwDeroq6Ls0COQYpS4,Kep1er,7LmVnv26vUmzSfnTjeF3AD,4,0.0956,https://api.spotify.com/v1/audio-analysis/4HzoJdtNIjzsBtmR5kAeLM,0.782,181080,0.838,1.78e-06,0.036,-3.004,0,0.0582,108.532,4,0.855
2get71P0NHXhoQdMAfXbZY,Happy Ending,https://api.spotify.com/v1/tracks/2get71P0NHXhoQdMAfXbZY,https://open.spotify.com/track/2get71P0NHXhoQdMAfXbZY,5R7AMwDeroq6Ls0COQYpS4,Kep1er,7LmVnv26vUmzSfnTjeF3AD,5,0.298,https://api.spotify.com/v1/audio-analysis/2get71P0NHXhoQdMAfXbZY,0.641,178173,0.656,0,0.223,-3.989,1,0.0737,103.916,4,0.705
6jByTns2XgYVK54WUwCMpQ,From Winter to Spring - intro,https://api.spotify.com/v1/tracks/6jByTns2XgYVK54WUwCMpQ,https://open.spotify.com/track/6jByTns2XgYVK54WUwCMpQ,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,1,0.862,https://api.spotify.com/v1/audio-analysis/6jByTns2XgYVK54WUwCMpQ,0.303,24692,0.825,0.331,0.953,-14.485,0,0.441,115.904,4,0.0379
50g6M02xXtsgssyrJdFCLQ,Star Wind Flower Sun,https://api.spotify.com/v1/tracks/50g6M02xXtsgssyrJdFCLQ,https://open.spotify.com/track/50g6M02xXtsgssyrJdFCLQ,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,2,0.854,https://api.spotify.com/v1/audio-analysis/50g6M02xXtsgssyrJdFCLQ,0.53,223127,0.435,0,0.112,-5.585,1,0.0337,122.341,4,0.206
57xfMWU6JCoPCTcACVZRIN,Starry Night,https://api.spotify.com/v1/tracks/57xfMWU6JCoPCTcACVZRIN,https://open.spotify.com/track/57xfMWU6JCoPCTcACVZRIN,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,3,0.656,https://api.spotify.com/v1/audio-analysis/57xfMWU6JCoPCTcACVZRIN,0.581,211237,0.773,0,0.112,-3.302,0,0.0499,124.138,4,0.507
5ubWlNJCgj7XHWA6eAX8dJ,Be Calm,https://api.spotify.com/v1/tracks/5ubWlNJCgj7XHWA6eAX8dJ,https://open.spotify.com/track/5ubWlNJCgj7XHWA6eAX8dJ,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,4,0.79,https://api.spotify.com/v1/audio-analysis/5ubWlNJCgj7XHWA6eAX8dJ,0.611,208735,0.481,0,0.15,-5.137,1,0.0329,121.83,4,0.252
474y4rP0NiF0prRDsXL7Zg,Rude Boy,https://api.spotify.com/v1/tracks/474y4rP0NiF0prRDsXL7Zg,https://open.spotify.com/track/474y4rP0NiF0prRDsXL7Zg,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,5,0.273,https://api.spotify.com/v1/audio-analysis/474y4rP0NiF0prRDsXL7Zg,0.645,190319,0.872,0,0.0644,-4.223,0,0.0692,145.947,4,0.841
1CQAYSVkKt6itGW0damaoJ,Spring Fever,https://api.spotify.com/v1/tracks/1CQAYSVkKt6itGW0damaoJ,https://open.spotify.com/track/1CQAYSVkKt6itGW0damaoJ,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,6,0.846,https://api.spotify.com/v1/audio-analysis/1CQAYSVkKt6itGW0damaoJ,0.425,228618,0.45,0,0.0914,-4.277,0,0.0517,179.595,4,0.522
0UjE0j9KOcI3aZbivMRE3K,Paint Me,https://api.spotify.com/v1/tracks/0UjE0j9KOcI3aZbivMRE3K,https://open.spotify.com/track/0UjE0j9KOcI3aZbivMRE3K,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,00A1XYsx9tgJGnIHVn1X9u,7,0.707,https://api.spotify.com/v1/audio-analysis/0UjE0j9KOcI3aZbivMRE3K,0.445,218917,0.462,0,0.174,-4.205,0,0.0358,128.229,4,0.245
74og0XDxLlJkSsFSZU37Tg,SUPER,https://api.spotify.com/v1/tracks/74og0XDxLlJkSsFSZU37Tg,https://open.spotify.com/track/74og0XDxLlJkSsFSZU37Tg,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,1,0.261,https://api.spotify.com/v1/audio-analysis/74og0XDxLlJkSsFSZU37Tg,0.802,89947,0.859,0,0.341,-2.527,0,0.1,110.061,4,0.324
0awQIOFGtg18LCJ0WhFf8s,House Party,https://api.spotify.com/v1/tracks/0awQIOFGtg18LCJ0WhFf8s,https://open.spotify.com/track/0awQIOFGtg18LCJ0WhFf8s,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,2,0.0797,https://api.spotify.com/v1/audio-analysis/0awQIOFGtg18LCJ0WhFf8s,0.489,241453,0.876,0,0.139,-3.279,1,0.125,114.959,4,0.833
2UT7Ba7JX3GXVuy4fVYAL2,Burn The Floor,https://api.spotify.com/v1/tracks/2UT7Ba7JX3GXVuy4fVYAL2,https://open.spotify.com/track/2UT7Ba7JX3GXVuy4fVYAL2,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,3,0.296,https://api.spotify.com/v1/audio-analysis/2UT7Ba7JX3GXVuy4fVYAL2,0.622,205013,0.741,0,0.155,-4.772,0,0.0593,120.011,4,0.513
6sFwPBpeRriLHP6klr22Tv,Paradox,https://api.spotify.com/v1/tracks/6sFwPBpeRriLHP6klr22Tv,https://open.spotify.com/track/6sFwPBpeRriLHP6klr22Tv,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,4,0.0144,https://api.spotify.com/v1/audio-analysis/6sFwPBpeRriLHP6klr22Tv,0.684,196840,0.913,0.000171,0.337,-4.489,1,0.0567,103.974,4,0.599
34m4nZyJGIpb0jYiBD61gC,Closer,https://api.spotify.com/v1/tracks/34m4nZyJGIpb0jYiBD61gC,https://open.spotify.com/track/34m4nZyJGIpb0jYiBD61gC,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,5,0.422,https://api.spotify.com/v1/audio-analysis/34m4nZyJGIpb0jYiBD61gC,0.816,209627,0.75,0.000316,0.161,-3.237,0,0.0358,111.978,4,0.703
4NeUKbKds96K9XzvLYnpmd,The Melody,https://api.spotify.com/v1/tracks/4NeUKbKds96K9XzvLYnpmd,https://open.spotify.com/track/4NeUKbKds96K9XzvLYnpmd,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,6,0.27,https://api.spotify.com/v1/audio-analysis/4NeUKbKds96K9XzvLYnpmd,0.779,191213,0.651,0,0.333,-4.482,1,0.0358,110.057,4,0.54
1VN0MkmEmlBQO5SXrzwQvh,Raining Spell for Love - Remake Version,https://api.spotify.com/v1/tracks/1VN0MkmEmlBQO5SXrzwQvh,https://open.spotify.com/track/1VN0MkmEmlBQO5SXrzwQvh,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,7,0.117,https://api.spotify.com/v1/audio-analysis/1VN0MkmEmlBQO5SXrzwQvh,0.606,196547,0.714,0,0.147,-3.749,0,0.0431,105.014,4,0.268
6Q0SX4Dunop7M5jzeiec5d,Mystery,https://api.spotify.com/v1/tracks/6Q0SX4Dunop7M5jzeiec5d,https://open.spotify.com/track/6Q0SX4Dunop7M5jzeiec5d,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,8,0.134,https://api.spotify.com/v1/audio-analysis/6Q0SX4Dunop7M5jzeiec5d,0.844,177253,0.759,0,0.0739,-3.741,0,0.0826,107.014,4,0.861
4UcsdzPYKdfdateRyROTQM,More Days with You,https://api.spotify.com/v1/tracks/4UcsdzPYKdfdateRyROTQM,https://open.spotify.com/track/4UcsdzPYKdfdateRyROTQM,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,9,0.181,https://api.spotify.com/v1/audio-analysis/4UcsdzPYKdfdateRyROTQM,0.58,253440,0.667,0,0.233,-4.863,1,0.0251,106.954,4,0.37
7GEM1YF2cr4nbZbaYMKIyP,Tell Me Baby,https://api.spotify.com/v1/tracks/7GEM1YF2cr4nbZbaYMKIyP,https://open.spotify.com/track/7GEM1YF2cr4nbZbaYMKIyP,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,3qyzxavqOfixEPDfFCEMlH,10,0.01,https://api.spotify.com/v1/audio-analysis/7GEM1YF2cr4nbZbaYMKIyP,0.652,189573,0.898,0,0.411,-2.888,1,0.0721,110.01,4,0.871
6blIAzkMKENKqAfMwj5cZQ,Giddy,https://api.spotify.com/v1/tracks/6blIAzkMKENKqAfMwj5cZQ,https://open.spotify.com/track/6blIAzkMKENKqAfMwj5cZQ,5R7AMwDeroq6Ls0COQYpS4,Kep1er,06qoehc4xjI7IW9J8jQFEX,1,0.0334,https://api.spotify.com/v1/audio-analysis/6blIAzkMKENKqAfMwj5cZQ,0.705,184240,0.872,3.93e-06,0.367,-2.798,1,0.158,104.9,4,0.74
3SPlasw7QS9VAvM7j5vBQu,LVLY,https://api.spotify.com/v1/tracks/3SPlasw7QS9VAvM7j5vBQu,https://open.spotify.com/track/3SPlasw7QS9VAvM7j5vBQu,5R7AMwDeroq6Ls0COQYpS4,Kep1er,06qoehc4xjI7IW9J8jQFEX,2,0.18,https://api.spotify.com/v1/audio-analysis/3SPlasw7QS9VAvM7j5vBQu,0.729,199813,0.909,0,0.0908,-1.988,0,0.0908,101.979,4,0.826
2Zx7YnpyTsQvjAf9elDsgX,Back to the City,https://api.spotify.com/v1/tracks/2Zx7YnpyTsQvjAf9elDsgX,https://open.spotify.com/track/2Zx7YnpyTsQvjAf9elDsgX,5R7AMwDeroq6Ls0COQYpS4,Kep1er,06qoehc4xjI7IW9J8jQFEX,3,0.00829,https://api.spotify.com/v1/audio-analysis/2Zx7YnpyTsQvjAf9elDsgX,0.527,200000,0.853,0,0.493,-1.626,1,0.0609,176.934,4,0.448
4eatIwCOv4LGXDCMpkwfrq,Why,https://api.spotify.com/v1/tracks/4eatIwCOv4LGXDCMpkwfrq,https://open.spotify.com/track/4eatIwCOv4LGXDCMpkwfrq,5R7AMwDeroq6Ls0COQYpS4,Kep1er,06qoehc4xjI7IW9J8jQFEX,4,0.0927,https://api.spotify.com/v1/audio-analysis/4eatIwCOv4LGXDCMpkwfrq,0.781,181080,0.838,2.06e-06,0.045,-2.822,0,0.0589,108.525,4,0.837
5wNbNbdfejtmNYq4jaMGWF,Happy Ending,https://api.spotify.com/v1/tracks/5wNbNbdfejtmNYq4jaMGWF,https://open.spotify.com/track/5wNbNbdfejtmNYq4jaMGWF,5R7AMwDeroq6Ls0COQYpS4,Kep1er,06qoehc4xjI7IW9J8jQFEX,5,0.316,https://api.spotify.com/v1/audio-analysis/5wNbNbdfejtmNYq4jaMGWF,0.694,178173,0.659,0,0.282,-3.825,1,0.0612,103.924,4,0.72
0XAXbpGzahcLAOtf5Pgfaj,I do! Do you?,https://api.spotify.com/v1/tracks/0XAXbpGzahcLAOtf5Pgfaj,https://open.spotify.com/track/0XAXbpGzahcLAOtf5Pgfaj,5R7AMwDeroq6Ls0COQYpS4,Kep1er,3knTfpvtA87E82OLyDJJWS,1,0.106,https://api.spotify.com/v1/audio-analysis/0XAXbpGzahcLAOtf5Pgfaj,0.86,214827,0.833,0,0.254,-2.633,1,0.0606,119.967,4,0.909
4lEyfMaUwdioK1MxfSVBPw,tOgether fOrever,https://api.spotify.com/v1/tracks/4lEyfMaUwdioK1MxfSVBPw,https://open.spotify.com/track/4lEyfMaUwdioK1MxfSVBPw,5R7AMwDeroq6Ls0COQYpS4,Kep1er,3knTfpvtA87E82OLyDJJWS,2,0.00306,https://api.spotify.com/v1/audio-analysis/4lEyfMaUwdioK1MxfSVBPw,0.629,211533,0.973,0,0.109,-1.951,1,0.0947,126.971,4,0.478
6yNiRX1IennJtjglN10qpK,We Fresh (Japanese version),https://api.spotify.com/v1/tracks/6yNiRX1IennJtjglN10qpK,https://open.spotify.com/track/6yNiRX1IennJtjglN10qpK,5R7AMwDeroq6Ls0COQYpS4,Kep1er,3knTfpvtA87E82OLyDJJWS,3,0.00359,https://api.spotify.com/v1/audio-analysis/6yNiRX1IennJtjglN10qpK,0.772,195893,0.929,0.000287,0.36,-2.037,1,0.0914,126.98,4,0.586
0F99qeAMnF2Sjfb5KMBhun,MVSK (Japanese version),https://api.spotify.com/v1/tracks/0F99qeAMnF2Sjfb5KMBhun,https://open.spotify.com/track/0F99qeAMnF2Sjfb5KMBhun,5R7AMwDeroq6Ls0COQYpS4,Kep1er,3knTfpvtA87E82OLyDJJWS,4,0.0425,https://api.spotify.com/v1/audio-analysis/0F99qeAMnF2Sjfb5KMBhun,0.796,190693,0.923,0,0.14,-3.432,0,0.17,129.921,4,0.68
7wmuYWCi5cwowIWaqMALUu,WA DA DA (Japanese version)~IMLAY Remix~,https://api.spotify.com/v1/tracks/7wmuYWCi5cwowIWaqMALUu,https://open.spotify.com/track/7wmuYWCi5cwowIWaqMALUu,5R7AMwDeroq6Ls0COQYpS4,Kep1er,3knTfpvtA87E82OLyDJJWS,5,0.00141,https://api.spotify.com/v1/audio-analysis/7wmuYWCi5cwowIWaqMALUu,0.706,196160,0.973,3.18e-05,0.0573,-2.033,1,0.0566,126.056,4,0.558
7wFeVMTlgOu910OH9RctRI,I do! Do you?,https://api.spotify.com/v1/tracks/7wFeVMTlgOu910OH9RctRI,https://open.spotify.com/track/7wFeVMTlgOu910OH9RctRI,5R7AMwDeroq6Ls0COQYpS4,Kep1er,3UZfvVHePm0ROe6EcJEwMl,1,0.106,https://api.spotify.com/v1/audio-analysis/7wFeVMTlgOu910OH9RctRI,0.86,214827,0.833,0,0.254,-2.633,1,0.0606,119.967,4,0.909
47zmJERj81Q9jPu9ykKboQ,WA DA DA (Japanese version)~IMLAY Remix~,https://api.spotify.com/v1/tracks/47zmJERj81Q9jPu9ykKboQ,https://open.spotify.com/track/47zmJERj81Q9jPu9ykKboQ,5R7AMwDeroq6Ls0COQYpS4,Kep1er,241VTaEDhSs7Y18LcxDZNm,1,0.00141,https://api.spotify.com/v1/audio-analysis/47zmJERj81Q9jPu9ykKboQ,0.706,196160,0.973,3.18e-05,0.0573,-2.033,1,0.0566,126.056,4,0.558
4l4AXuil0goTRDtZMWqCX6,We Fresh,https://api.spotify.com/v1/tracks/4l4AXuil0goTRDtZMWqCX6,https://open.spotify.com/track/4l4AXuil0goTRDtZMWqCX6,5R7AMwDeroq6Ls0COQYpS4,Kep1er,4AAPWyuNHTiQC9B41lH3rG,1,0.00812,https://api.spotify.com/v1/audio-analysis/4l4AXuil0goTRDtZMWqCX6,0.762,195880,0.922,0.000218,0.361,-1.74,1,0.126,126.991,4,0.621
6aZFOOQ2LubqmQ50K96XU0,Lion Tamer,https://api.spotify.com/v1/tracks/6aZFOOQ2LubqmQ50K96XU0,https://open.spotify.com/track/6aZFOOQ2LubqmQ50K96XU0,5R7AMwDeroq6Ls0COQYpS4,Kep1er,4AAPWyuNHTiQC9B41lH3rG,2,0.13,https://api.spotify.com/v1/audio-analysis/6aZFOOQ2LubqmQ50K96XU0,0.732,182173,0.909,0,0.08,-2.351,1,0.0791,107.981,4,0.743
6Le5y7nir7faTwRvKUs9HT,Downtown,,https://open.spotify.com/track/6Le5y7nir7faTwRvKUs9HT,5R7AMwDeroq6Ls0COQYpS4,Kep1er,4AAPWyuNHTiQC9B41lH3rG,3,,,,,,,,,,,,,
3x0rtCtcueXvWhwoOe17KO,Dreams,,https://open.spotify.com/track/3x0rtCtcueXvWhwoOe17KO,5R7AMwDeroq6Ls0COQYpS4,Kep1er,4AAPWyuNHTiQC9B41lH3rG,4,,,,,,,,,,,,,
4tot1GjmmWigqITCuZwQA1,THE GIRLS (Can't turn me down) (Remastered),,https://open.spotify.com/track/4tot1GjmmWigqITCuZwQA1,5R7AMwDeroq6Ls0COQYpS4,Kep1er,4AAPWyuNHTiQC9B41lH3rG,5,,,,,,,,,,,,,
1IthE5GNiRzFN5CVaCa445,Born Singer,https://api.spotify.com/v1/tracks/1IthE5GNiRzFN5CVaCa445,https://open.spotify.com/track/1IthE5GNiRzFN5CVaCa445,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,1,0.0354,https://api.spotify.com/v1/audio-analysis/1IthE5GNiRzFN5CVaCa445,0.602,238628,0.841,0,0.235,-3.334,0,0.109,157.937,4,0.684
27S8iOXD7Z58yvJtyk2S9j,No More Dream,https://api.spotify.com/v1/tracks/27S8iOXD7Z58yvJtyk2S9j,https://open.spotify.com/track/27S8iOXD7Z58yvJtyk2S9j,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,2,0.0118,https://api.spotify.com/v1/audio-analysis/27S8iOXD7Z58yvJtyk2S9j,0.438,222067,0.864,1.66e-06,0.431,-5.185,1,0.47,167.898,4,0.594
2GEnvQgSJhedm2sqZlOP8o,N.O,https://api.spotify.com/v1/tracks/2GEnvQgSJhedm2sqZlOP8o,https://open.spotify.com/track/2GEnvQgSJhedm2sqZlOP8o,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,3,0.0443,https://api.spotify.com/v1/audio-analysis/2GEnvQgSJhedm2sqZlOP8o,0.597,209752,0.909,0,0.374,-4.5,0,0.16,146.87,4,0.564
0vMk4IrUfSJQkhwZnVX6us,Boy In Luv,https://api.spotify.com/v1/tracks/0vMk4IrUfSJQkhwZnVX6us,https://open.spotify.com/track/0vMk4IrUfSJQkhwZnVX6us,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,4,0.00244,https://api.spotify.com/v1/audio-analysis/0vMk4IrUfSJQkhwZnVX6us,0.492,231384,0.931,0,0.353,-3.837,0,0.297,166.071,4,0.444
0Q53fuiKLGjDKD7Mme7EoQ,Danger,https://api.spotify.com/v1/tracks/0Q53fuiKLGjDKD7Mme7EoQ,https://open.spotify.com/track/0Q53fuiKLGjDKD7Mme7EoQ,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,5,0.000913,https://api.spotify.com/v1/audio-analysis/0Q53fuiKLGjDKD7Mme7EoQ,0.734,245810,0.848,0.000247,0.256,-4.433,1,0.102,112.021,4,0.37
1GunnGtZCSjLUAPG6yrDUC,I NEED U,https://api.spotify.com/v1/tracks/1GunnGtZCSjLUAPG6yrDUC,https://open.spotify.com/track/1GunnGtZCSjLUAPG6yrDUC,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,6,0.0218,https://api.spotify.com/v1/audio-analysis/1GunnGtZCSjLUAPG6yrDUC,0.482,210987,0.858,0,0.244,-4.169,0,0.069,158.075,4,0.737
20Qqyt4bd1oe4KmkTagb2K,RUN,https://api.spotify.com/v1/tracks/20Qqyt4bd1oe4KmkTagb2K,https://open.spotify.com/track/20Qqyt4bd1oe4KmkTagb2K,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,7,0.00153,https://api.spotify.com/v1/audio-analysis/20Qqyt4bd1oe4KmkTagb2K,0.558,236748,0.856,0,0.0979,-3.815,0,0.0531,132.89,4,0.53
5cQPIQAF2T1elxWs7EqB9W,Burning Up (FIRE),https://api.spotify.com/v1/tracks/5cQPIQAF2T1elxWs7EqB9W,https://open.spotify.com/track/5cQPIQAF2T1elxWs7EqB9W,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,8,0.00287,https://api.spotify.com/v1/audio-analysis/5cQPIQAF2T1elxWs7EqB9W,0.63,203958,0.668,0,0.125,-4.266,0,0.0714,99.949,4,0.529
1wiqEFd8phSCSlteDLSyp2,Blood Sweat & Tears,https://api.spotify.com/v1/tracks/1wiqEFd8phSCSlteDLSyp2,https://open.spotify.com/track/1wiqEFd8phSCSlteDLSyp2,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,9,0.0245,https://api.spotify.com/v1/audio-analysis/1wiqEFd8phSCSlteDLSyp2,0.574,217052,0.882,0,0.354,-4.08,0,0.121,92.994,4,0.612
4upRoEWkMWhhMfEgPZMFRP,Spring Day,https://api.spotify.com/v1/tracks/4upRoEWkMWhhMfEgPZMFRP,https://open.spotify.com/track/4upRoEWkMWhhMfEgPZMFRP,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,10,0.00708,https://api.spotify.com/v1/audio-analysis/4upRoEWkMWhhMfEgPZMFRP,0.538,274704,0.831,1.96e-06,0.109,-3.735,1,0.0353,106.993,4,0.461
2Ygw4CPjg1lg4zxTITYY2V,DNA,https://api.spotify.com/v1/tracks/2Ygw4CPjg1lg4zxTITYY2V,https://open.spotify.com/track/2Ygw4CPjg1lg4zxTITYY2V,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,11,0.0245,https://api.spotify.com/v1/audio-analysis/2Ygw4CPjg1lg4zxTITYY2V,0.595,223442,0.754,0,0.0726,-4.527,0,0.0554,129.951,4,0.672
3YspylwDrs1LuzPONbKmAL,FAKE LOVE,https://api.spotify.com/v1/tracks/3YspylwDrs1LuzPONbKmAL,https://open.spotify.com/track/3YspylwDrs1LuzPONbKmAL,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,12,0.00257,https://api.spotify.com/v1/audio-analysis/3YspylwDrs1LuzPONbKmAL,0.522,242334,0.714,0,0.304,-4.727,0,0.0461,154.904,4,0.357
0KCvsHmGvW2XcsxEWJvLPr,IDOL,https://api.spotify.com/v1/tracks/0KCvsHmGvW2XcsxEWJvLPr,https://open.spotify.com/track/0KCvsHmGvW2XcsxEWJvLPr,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,13,0.00481,https://api.spotify.com/v1/audio-analysis/0KCvsHmGvW2XcsxEWJvLPr,0.733,222732,0.855,0,0.123,-3.211,1,0.118,126.035,4,0.42
07qrA1FxZpXy383wX3IDEb,Boy With Luv (Feat. Halsey),https://api.spotify.com/v1/tracks/07qrA1FxZpXy383wX3IDEb,https://open.spotify.com/track/07qrA1FxZpXy383wX3IDEb,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,14,0.0933,https://api.spotify.com/v1/audio-analysis/07qrA1FxZpXy383wX3IDEb,0.645,229773,0.862,0,0.193,-4.761,0,0.0845,119.947,4,0.803
0U4hNZFJYNFdEAXZcHbkkc,ON,https://api.spotify.com/v1/tracks/0U4hNZFJYNFdEAXZcHbkkc,https://open.spotify.com/track/0U4hNZFJYNFdEAXZcHbkkc,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,15,0.111,https://api.spotify.com/v1/audio-analysis/0U4hNZFJYNFdEAXZcHbkkc,0.577,246817,0.811,0,0.346,-5.146,0,0.117,105.966,4,0.456
1hIuSG6xV4RDgD8bDVKP7N,Dynamite,https://api.spotify.com/v1/tracks/1hIuSG6xV4RDgD8bDVKP7N,https://open.spotify.com/track/1hIuSG6xV4RDgD8bDVKP7N,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,16,0.0112,https://api.spotify.com/v1/audio-analysis/1hIuSG6xV4RDgD8bDVKP7N,0.746,199293,0.765,0,0.0933,-4.41,0,0.0993,114.044,4,0.737
1VjqXwHU3isibdXLEtXc4q,Life Goes On,https://api.spotify.com/v1/tracks/1VjqXwHU3isibdXLEtXc4q,https://open.spotify.com/track/1VjqXwHU3isibdXLEtXc4q,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,17,0.00848,https://api.spotify.com/v1/audio-analysis/1VjqXwHU3isibdXLEtXc4q,0.576,208088,0.698,0,0.367,-6.544,1,0.0369,81.028,4,0.462
6jjYDGxVJsWS0a5wlVF5vS,Butter,https://api.spotify.com/v1/tracks/6jjYDGxVJsWS0a5wlVF5vS,https://open.spotify.com/track/6jjYDGxVJsWS0a5wlVF5vS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,18,0.00323,https://api.spotify.com/v1/audio-analysis/6jjYDGxVJsWS0a5wlVF5vS,0.759,164952,0.459,0,0.0788,-5.187,1,0.0948,109.997,4,0.695
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ,https://open.spotify.com/track/10SRMwb9EuVS1K9rYsBfHQ,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,19,0.0432,https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ,0.559,193594,0.885,0,0.333,-4.515,1,0.189,172.029,4,0.683
69xohKu8C1fsflYAiSNbwM,Run BTS,https://api.spotify.com/v1/tracks/69xohKu8C1fsflYAiSNbwM,https://open.spotify.com/track/69xohKu8C1fsflYAiSNbwM,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6al2VdKbb6FIz9d7lU7WRB,1,0.0201,https://api.spotify.com/v1/audio-analysis/69xohKu8C1fsflYAiSNbwM,0.724,204940,0.818,0,0.0358,-3.747,1,0.168,77.004,4,0.696
